term.id	term.name	adjusted.p.val	term.size	overlap
REAC:1643685	Disease	9.07703614235532e-11	858	MSH2,MLH1,MSH6,BRAF,LMNA,PTPN11,VCP,STAT1,NFKBIA,MTR,ERCC2,NF1,TAF6,PMS2,STAT3,MAP2K2,TGFBR1,PIK3R2,MAP2K1,PC,MUT,NUP133,NUP93,RBPJ,LIG4,MYD88,PCCB,EGFR,AKT2,TAF13,MET,NUP214,CALM1,LRP5,NUP205,HDAC4,MIB1,PSMB8,CALM2,AGK,LCK,RPL18,NUP88,SMAD4,TSC2,CTBP1,EEF2
GO:0000278	mitotic cell cycle	1.59242238231135e-10	916	BRCA1,MSH2,ATM,BRCA2,LMNA,PTPN11,DNM2,CSNK2A1,MECP2,ERCC2,WDR62,BLM,HTT,STIL,TUBA1A,SLC9A3R1,DYNC1H1,CDK4,TUBB,NUP133,NCAPD3,CSNK1D,MEN1,INSR,NUP93,SMC1A,EGFR,CIT,NUP214,LRP5,NUP205,KIF14,SBDS,MCM5,PRKCB,PSMB8,POLE,POC1A,YWHAG,NCAPH,NUP88,PHIP,TBCD,EZH2,CLTC,DNMT3A,PTEN,CRADD,CYLD,NBN,PPP3CA,CUL3,MAD2L2,CDT1,STAMBP
GO:1903047	mitotic cell cycle process	2.4076037636397e-09	799	BRCA1,MSH2,ATM,BRCA2,LMNA,DNM2,CSNK2A1,MECP2,ERCC2,WDR62,BLM,HTT,STIL,TUBA1A,DYNC1H1,CDK4,TUBB,NUP133,NCAPD3,CSNK1D,INSR,NUP93,SMC1A,EGFR,CIT,NUP214,LRP5,NUP205,KIF14,SBDS,MCM5,PRKCB,PSMB8,POLE,POC1A,YWHAG,NCAPH,NUP88,PHIP,EZH2,CLTC,PTEN,CRADD,NBN,PPP3CA,CUL3,MAD2L2,CDT1,STAMBP
GO:0060548	negative regulation of cell death	2.46297443392762e-09	918	BRCA1,MSH2,BRAF,LMNA,GSTP1,WFS1,CSNK2A1,MECP2,NFKBIA,STXBP1,STAT3,SETX,HTT,TGFBR1,MALT1,STIL,NDUFS3,FOXP1,VHL,SOX10,SOX9,PRNP,HSPB1,NUP93,LIG4,NPC1,MYD88,EGFR,HSPA9,QARS,MET,BCL11B,KIF14,TRIM32,PTRH2,GBA,SOX11,ARHGDIA,CASP8,RPS6KA3,SMAD4,ADAR,PRKCD,PHIP,PTEN,ACTC1,ATAD3A,KIT,AR,AARS,SOD1,HSPD1,STAMBP
GO:0002520	immune system development	2.7463826513789e-08	824	MSH2,MLH1,MSH6,ATM,BRCA2,BRAF,PTPN11,STAT1,FLI1,ZAP70,NFKBIA,ERCC2,NF1,MYH9,PMS2,STAT3,TGFBR1,SGPL1,MALT1,EPHA2,MAP2K1,ALAS2,FOXP1,FBN1
GO:0009790	embryo development	3.81927144406461e-08	972	BRCA1,MFN2,MSH2,ATM,BRCA2,COL6A1,ERCC2,NF1,MYH9,TGFBR1,STIL,EPHA2,MAP2K1,ACD,SLC9A3R1,FOXP1,FBN1,SOX10,SOX9,NUP133,DNMT1,INSR,RBPJ,ATP7A,LIG4,MYO1E,IFT140,EGFR,NF2,LRP5,SBDS,COL1A1,MIB1,EHMT1,POLE,MED12,SOX11,MKKS,ERCC1,CASP8,SMAD4,ADAR,TSC2,TRIP12,MYO7A,DNMT3A,KIT,NBN,AR,CUL3,POGLUT1
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	5.37904020667241e-08	97	BRCA1,MSH2,MLH1,MSH6,ATM,BRCA2
GO:0051053	negative regulation of DNA metabolic process	6.94350729625388e-08	127	MSH2,MLH1,MSH6,ATM,BRCA2,BLM,GMNN,ACD,GJA1,ATR,MEN1,XRCC1,SMC1A,NF2,RAD50,ERCC1
GO:0043069	negative regulation of programmed cell death	7.17117118583473e-08	846	BRCA1,MSH2,BRAF,LMNA,GSTP1,WFS1,CSNK2A1,MECP2,NFKBIA,STXBP1,STAT3,SETX,HTT,TGFBR1,MALT1,STIL,NDUFS3,FOXP1,VHL,SOX10,SOX9,PRNP,HSPB1,LIG4,MYD88,EGFR,HSPA9,QARS,MET,BCL11B,KIF14,TRIM32,PTRH2,ARHGDIA,CASP8,RPS6KA3,ADAR,PRKCD,PHIP,PTEN,ACTC1,ATAD3A,KIT,AR,AARS,SOD1,HSPD1,STAMBP
GO:0033365	protein localization to organelle	1.10059248193563e-07	921	MFN2,BRCA2,LMNA,NFKBIA,NF1,PEX1,STAT3,TGFBR1,HUWE1,STIL,PIK3R2,PEX5,ACD,WDR35,SLC9A3R1,DKC1,SOX9,ATR,NUP133,CSNK1D,NUP93,RAB7A,IFT140,EGFR,NF2,TMEM173,EIF2AK3,NUP214,MCM3AP,GNPTAB,COL1A1,SRP72,ACTL6A,CALM2,BBS1,YWHAG,RPL18,CASP8,NUP88,SMAD4,PRKCD,TSC2,EZH2,RAB3GAP2,CYLD,RPL35,PPP3CA,RAB23,HSPD1,CDT1
