term.id	term.name	adjusted.p.val	term.size	overlap
GO:0000278	mitotic cell cycle	1.80583132166201e-26	916	CTNNB1,TP53,TTN,PTEN,ATM,CCND1,CENPF,ANAPC1,RGPD4,KIF14,EP300,BRCA2,ATRX,HRAS,DYNC1H1,CDK13,POLA1,SMC2,PCNT,TPR,AKT1,EGFR,ZFP36L2,NES,RANBP2,PCM1,ESPL1,SPTBN1,PHF8,PPP2R1A,CEP135,CUL1,DCTN1,NCAPD2,MCM4,RHOA,MDC1,NUP210,BRD4,HTT,SPICE1,KIF18A,CLTCL1,NUP160,BACH1,CDK4,NUP133,CEP57L1,GIGYF2,SMC3,USP8,RDX,NUP62,MKI67,SMARCA4,PKD2,HAUS8,ATAD5,TOP2B,AKAP8L,PTPN11,LATS1,TUBGCP6,RAD51C,CEP250,CENPJ,PIAS1,GBF1,PLRG1,INSR,DNM2,FOXA1,KHDRBS1,BRCA1,RINT1,ERCC2,CTDP1,RPA1,PHIP,MYBL1,SIRT2,CEP290,CEP72,SHB,CASP2,HMMR,NUP88,CACUL1,SCRIB,BRSK2,NUP214,MEPCE,RAD51,MYH10,DLGAP5,CUL9,NCAPD3,RB1,NUP85,NOLC1,MYC,CIT,UBE2S,DDB1,MYBL2,NEK4,TOP2A,CNTRL,RRM1,ANAPC7,TUBB4A,STAT5B,KIF4B,PSME4,CKAP5,TTC28,EYA1,KIF18B,CDT1,CUL3,BLM,CLIP1,ARHGEF2,EML4,CENPC,DNMT3A,SBDS,NPAT,TACC3,ERCC3,PSMD2,STIL,PDS5A,NEDD1,CENPT,NUP205,TTK,CEP192,PSMA5,NIPBL,KIF20B,MCM2,PSMB4,SIN3A,ATF2,PRKACA,CUL2,BUB1,XRCC3,SPC25,SMC1A,GOLGA2,DAPK3,PKN2,APC,SNX18,CDK5RAP2,FOXC1,SMC4,FER,CENPE,KIF3B,RCC1,TAOK3,KIF23,AATF,ANAPC5,ITGB1,CEP57,TYMS,RCC2,AURKAIP1,BUB1B,NUP107,VPS4A,MAP4,TOPBP1,CUL5,RPTOR,ACVR1B,PINX1,RPS6KB1,PPP2CA,MAD1L1,EPS8,WAPL,ANKLE2,PDCD6IP,ODF2,CCND2,SKP2,PRKAR2B,PPP1R1C,RAB8A,RPS27A,MELK,NEK6,E2F1,DHFR,OPTN,CHAMP1,LATS2,CDC25A,DRD3,DIS3L2,EME1,GEN1,SMAD3,ABL1,EIF4E,PBX1,RAD21,PSMA2,TFAP4,TUBG1,HAUS7,VPS4B,GSG2,TFDP3,BCL6,NLE1,POLE,HAUS5,MCM10,PSMD13,POLE3,CKAP2,HSPA1B,DACT1,CRADD,CLTC,KIFC1,PPAT,ORC4,MECP2,TOM1L2,CAMK2A,PID1,TP73,WDR62,LIG1,PSMD1,PSMC2,CHEK2,MZT1,MAEA,NUSAP1,KIF20A,DYNC1LI1,CCP110,CHMP4C,NDC80,VCPIP1,PPP3CA,RGCC,AFAP1L2,HECA,PSMD12,RBL2,CSNK2A2,SNX33,XPC,GADD45GIP1,NEK3,SLF1,CEP63,HES1,CEP131,EZH2,PTPN3,LCMT1,CDC25B,NEK9,CDC34,PRC1,USP22,CD28,TNF,CEP85,RAE1,BBS4,ZWILCH,CDC45,CENPA,STOX1,SPRY2,HSPA1A,BCL2L1,SLF2,CHMP7,BUB3,BECN1,NDEL1,ABCB1,E4F1,INO80,TUBGCP5,PSMA1,EML1,SNX9,MAPRE1,PPP1R12B,E2F4,RRM2,ACTR1A,CTC1,MASTL,CNTROB,TBCD,CLASP2,CDK11A,PSME1,NCAPG,DYNLT1,TUBGCP2,PSMB2,POLE2,USH1C,PSMC4,UBA52,NUP50,RANBP3,ANAPC10,CSNK2A1,CDC26,NUP153,ZNF207,NUP93,TMEM8B,RAD17,HINFP,NBN,THAP1,CHEK1,TFDP1,PSME2,TAF2,PDS5B,PSMD6,CLASP1,HAUS3,PLK4,OFD1
GO:1903047	mitotic cell cycle process	2.1545683972041e-24	799	TP53,TTN,PTEN,ATM,CCND1,CENPF,ANAPC1,RGPD4,KIF14,EP300,BRCA2,ATRX,HRAS,DYNC1H1,CDK13,POLA1,SMC2,PCNT,TPR,AKT1,EGFR,ZFP36L2,NES,RANBP2,PCM1,ESPL1,SPTBN1,PHF8,PPP2R1A,CEP135,CUL1,DCTN1,NCAPD2,MCM4,RHOA,MDC1,NUP210,BRD4,HTT,SPICE1,KIF18A,NUP160,BACH1,CDK4,NUP133,CEP57L1,GIGYF2,SMC3,USP8,RDX,NUP62,MKI67,SMARCA4,PKD2,HAUS8,ATAD5,TOP2B,AKAP8L,LATS1,TUBGCP6,RAD51C,CEP250,CENPJ,PIAS1,PLRG1,INSR,DNM2,KHDRBS1,BRCA1,RINT1,ERCC2,CTDP1,RPA1,PHIP,SIRT2,CEP290,CEP72,CASP2,HMMR,NUP88,CACUL1,BRSK2,NUP214,MEPCE,RAD51,MYH10,DLGAP5,CUL9,NCAPD3,RB1,NUP85,MYC,CIT,UBE2S,DDB1,MYBL2,TOP2A,CNTRL,ANAPC7,TUBB4A,KIF4B,PSME4,CKAP5,EYA1,KIF18B,CDT1,CUL3,BLM,ARHGEF2,CENPC,SBDS,NPAT,TACC3,ERCC3,PSMD2,STIL,PDS5A,NEDD1,NUP205,TTK,CEP192,PSMA5,NIPBL,KIF20B,MCM2,PSMB4,SIN3A,ATF2,PRKACA,CUL2,BUB1,XRCC3,SPC25,SMC1A,GOLGA2,DAPK3,APC,SNX18,CDK5RAP2,SMC4,CENPE,KIF3B,RCC1,TAOK3,KIF23,ANAPC5,ITGB1,CEP57,TYMS,RCC2,AURKAIP1,BUB1B,NUP107,VPS4A,MAP4,TOPBP1,CUL5,RPTOR,ACVR1B,PINX1,RPS6KB1,PPP2CA,MAD1L1,EPS8,WAPL,ANKLE2,PDCD6IP,ODF2,CCND2,SKP2,PRKAR2B,PPP1R1C,RAB8A,RPS27A,MELK,NEK6,E2F1,DHFR,OPTN,CHAMP1,LATS2,CDC25A,DRD3,DIS3L2,EME1,GEN1,EIF4E,PBX1,RAD21,PSMA2,TFAP4,TUBG1,HAUS7,VPS4B,GSG2,TFDP3,BCL6,POLE,HAUS5,MCM10,PSMD13,POLE3,CKAP2,HSPA1B,DACT1,CRADD,CLTC,KIFC1,PPAT,ORC4,MECP2,TOM1L2,CAMK2A,PID1,TP73,WDR62,LIG1,PSMD1,PSMC2,CHEK2,MZT1,NUSAP1,KIF20A,DYNC1LI1,CCP110,CHMP4C,NDC80,PPP3CA,RGCC,PSMD12,RBL2,CSNK2A2,SNX33,XPC,SLF1,CEP63,CEP131,EZH2,LCMT1,CDC25B,NEK9,CDC34,PRC1,CD28,CEP85,RAE1,BBS4,ZWILCH,CDC45,CENPA,STOX1,SPRY2,HSPA1A,BCL2L1,SLF2,CHMP7,BUB3,BECN1,NDEL1,ABCB1,INO80,TUBGCP5,PSMA1,EML1,SNX9,MAPRE1,PPP1R12B,E2F4,RRM2,ACTR1A,CTC1,MASTL,CNTROB,CLASP2,PSME1,NCAPG,DYNLT1,TUBGCP2,PSMB2,POLE2,USH1C,PSMC4,UBA52,NUP50,RANBP3,ANAPC10,CSNK2A1,CDC26,NUP153,ZNF207,NUP93,RAD17,HINFP,NBN,CHEK1,TFDP1,PSME2,TAF2,PDS5B,PSMD6,CLASP1,HAUS3,PLK4,OFD1
GO:0030036	actin cytoskeleton organization	1.58102886977052e-18	585	BRAF,TTN,KIT,MTOR,SPTAN1,XIRP1,HRAS,ROCK2,BCR,DOCK2,OBSCN,KRAS,PIK3R1,SPTBN1,MYH14,SPTA1,MKL1,SMAD4,MYO18A,FGD1,NEB,FAT1,SPTBN2,WDR1,ALMS1,BCAR1,MAP3K4,RICTOR,RHOA,ACTN2,FRYL,ARHGEF5,MYH6,FMN2,RDX,RAC1,SPIRE1,TLN1,LATS1,PDPK1,FRY,EPB41L3,PHLDB2,VASP,AKAP13,INF2,FGD3,ARHGEF15,SHANK3,KRT8,ARHGEF11,MET,IQGAP2,SIPA1L1,SPTB,MYO1B,TRIM32,RHOQ,PHACTR4,ACTG1,COBLL1,PAM,BRSK2,HCK,MYH10,CDC42EP3,SSH3,SSH1,FLNB,MYO1C,MYOM1,DAAM1,SYNPO2L,CIT,BAIAP2L1,INSRR,ARHGEF19,SORBS1,VIL1,BCAS3,F2RL1,S1PR1,FHL3,NISCH,MICAL3,CUL3,ACTA1,DBN1,ARHGEF2,SH3PXD2B,NCKAP1,LRP1,PAK3,ARHGEF10L,MARCKS,LIMA1,PTK2B,ARHGAP44,ASAP3,TSC1,DAPK3,NEDD9,CAPG,FER,MYPN,ACTR3,CDC42EP1,NF2,PIP5K1A,ARFIP2,ELMO1,KIF23,RAB13,MYH9,ITGB1,PRKCZ,PREX1,CDC42BPG,OPHN1,CORO6,MTSS1,ARFGEF1,ACTN1,FMNL1,CTTN,PLS1,SRF,MEF2A,TWF2,PPFIA1,IKBKB,EPS8,ADD2,EPB41L1,PDCD6IP,LIMK1,CDC42BPB,SHROOM1,AMOT,CSF1R,DMTN,JAK2,LCP1,ROCK1,PRKCI,MAP3K3,AQP1,PTGER4,HRG,SYNPO,SMAD3,ABL1,ARFIP1,FGD4,PLS3,FRMD6,PLEKHH2,LIMCH1,GSN,BCL6,LLGL1,EPHA3,COBL,PPM1F
GO:0030029	actin filament-based process	4.51998524930995e-18	675	BRAF,TTN,DSP,KIT,MYH2,MTOR,SPTAN1,XIRP1,HRAS,ROCK2,BCR,DOCK2,OBSCN,KRAS,PIK3R1,MYH7,SPTBN1,MYH14,SPTA1,MKL1,SMAD4,MYO18A,FGD1,NEB,FAT1,SPTBN2,WDR1,ALMS1,BCAR1,MAP3K4,RICTOR,RHOA,ACTN2,FRYL,ARHGEF5,MYH6,FMN2,SYNE2,MYH8,RDX,RAC1,SPIRE1,TLN1,LATS1,PDPK1,FRY,EPB41L3,PHLDB2,MYH4,MYO5A,VASP,AKAP13,INF2,FGD3,ARHGEF15,SHANK3,KRT8,ARHGEF11,MET,IQGAP2,SIPA1L1,SPTB,MYO1B,TRIM32,RHOQ,PHACTR4,ACTG1,COBLL1,PAM,BRSK2,MYO1E,HCK,MYH10,CDC42EP3,SSH3,SSH1,FLNB,MYO1C,MYOM1,DAAM1,SYNPO2L,CIT,BAIAP2L1,INSRR,ARHGEF19,SORBS1,VIL1,BCAS3,F2RL1,S1PR1,FHL3,NISCH,MICAL3,CUL3,ACTA1,DBN1,ARHGEF2,SH3PXD2B,NCKAP1,LRP1,PAK3,ARHGEF10L,MARCKS,LIMA1,PTK2B,ARHGAP44,ASAP3,TSC1,DAPK3,NEDD9,DMD,CAPG,NEDD4L,FER,MYPN,ACTR3,CDC42EP1,NF2,PIP5K1A,ARFIP2,ELMO1,KIF23,RAB13,MYH9,ITGB1,PRKCZ,KCNH2,PREX1,CDC42BPG,OPHN1,CORO6,MTSS1,ARFGEF1,ACTN1,FMNL1,CTTN,PLS1,SRF,ANK2,MEF2A,TWF2,PPFIA1,DES,IKBKB,EPS8,ADD2,EPB41L1,PDCD6IP,LIMK1,CDC42BPB,SHROOM1,AMOT,CSF1R,DMTN,JAK2,LCP1,ROCK1,PRKCI,MAP3K3,AQP1,PTGER4,HRG,SYNPO,SMAD3,ABL1,ARFIP1,FGD4,SELE,PLS3,FRMD6,PLEKHH2,LIMCH1,GSN,BCL6,JUP,LLGL1,EPHA3,COBL,PPM1F,HSP90B1,IQSEC3,SCN5A,TACSTD2,PRKCE,BAIAP2,SORBS2,PDE4D,KCNQ1,CD2AP
REAC:166520	Signalling by NGF	2.63566257315641e-15	479	TP53,BRAF,PTEN,NRAS,KIT,MTOR,SPTAN1,HRAS,PIK3CA,PIK3CB,AKT1,EGFR,OBSCN,RAPGEF1,KRAS,PIK3R1,ERBB2,SPTBN1,SPTA1,KIDINS220,FGD1,PPP2R1A,SPTBN2,RICTOR,SOS2,RHOA,IRS1,ACTN2,ARHGEF5,TIAM2,IRS2,RAC1,GRIN2A,TLN1,RAPGEF2,JAK1,PTPN11,PDPK1,PIK3R2,RALB,TNRC6A,PPP2R1B,INSR,DNM2,GAB1,AKAP13,FGD3,MAP2K1,ARHGEF15,ARHGEF11,MET,SOS1,SPTB,CASP2,PCSK5,IQGAP1,ARAF,JAK3,PIK3R3,FN1,TIAM1,RANBP9,MAP2K2,STAT3,RAF1,ADCY2,ARHGEF19,ITPR3,FOXO3,PPP2R5D,PSME4,FOXO1,CUL3,ARHGEF2,PLEKHG5,BRAP,MAPKAPK2,NR4A1,AP2B1,PSMD2,ADCY3,ARHGEF10L,TRAF6,AGO1,PSMA5,PLCG1,RASGRP4,PSMB4,ARHGEF16,RASAL3,NFKB1,PRKACA,GFRA1,ADCY9,ADCY4,RASAL2,KSR2,PIP5K1A,AATF,NEFL,PREX1,RTN4,MEF2A,PPP2CA,ERBB3,IKBKB,FGG,FGFR4,PRKAR2B,JAK2,GSK3A,MAGED1,ITPR2,RPS27A,ITGB3,PPP2R5E,PRKCI,PPP2R5C,MAPK11,ARHGEF40,PRKAR1B,RPS6KA3,FGD4,ELK1,PSMA2,RAP1B,IRAK1,PSMD13,NCAM1,AGO3,CLTC,RIT1,DUSP8,PRKCE,CAMK2A,PRR5,PSMD1,PSMC2,NRG2,ECT2,PSMD12,BAD,ABR,NGFR,PHLPP1,RASA4,PRKACG,ARHGEF35,VAV1,MCF2L,CD28,PEBP1,TRIB3,PIP4K2B,ERBB4,ARHGEF12,RASGRF1,PIP5K1B,ARHGEF17,PPP2CB,ADCY7,PSMA1,MAPKAP1,GNA13,VCL,HDAC3,PSME1,PIP5K1C,PSMB2,NF1,PIK3AP1,PSMC4,TRIO,UBA52,ARRB2,CSK,AKT2,HBEGF,PDE1A,PLEKHG2,MAPK14,PSME2,TNRC6B,SH3GL2,PSMD6,SHC1,IL2RB
GO:1901699	cellular response to nitrogen compound	4.70664589535344e-15	610	CTNNB1,TP53,PTEN,MTOR,ATRX,ADAR,PIK3CA,NCOR1,GRB10,DNMT1,AKT1,EGFR,MTR,RAPGEF1,PIK3R1,BCAR1,IRS1,ACTN2,CDK4,FBN1,IRF3,IRS2,PKD2,ZNF106,RAPGEF2,PTPN11,OSBPL8,PDPK1,PIK3R2,STAT6,RALB,NCOR2,TRIM72,AGRN,INSR,DNM2,GAB1,MYO5A,BRCA1,SREBF1,MAP2K1,NR1H4,DICER1,PHIP,PTPN22,SOS1,SIRT2,ATP7A,RHOQ,PKLR,JAK3,SRRT,RAD51,SESN3,PIK3R3,BCL11A,DROSHA,SSH1,MAP2K2,STAT3,EEF2K,TBC1D4,MYO1C,CHRM2,WT1,TRAF2,ADCY2,BAIAP2L1,HDAC5,MYCN,FOXO3,SORBS1,SMAD2,TLR3,STAT5B,XRN1,HSPA5,FOXO1,MSX1,STAT5A,SYK,ESR1,UBR1,BLM,ARHGEF2,LARS,DNMT3A,ZEB1,NR4A1,CHRNA3,CASR,PARP1,TAF1,KLF5,ADCY3,DENND4C,PIK3C2A,HDAC9,AGTRAP,AGO1,SIN3A,TSC1,TIMELESS,NFKB1,PRKACA,ADCY9,APC,OPRM1,SMARCC1,ADCY4,FER,METTL3,BRIP1,ERRFI1,RAB13,ITGB1,PRKCZ,SH3BP4,PTGS2,KLF1,PDE3B,MMP2,OGT,RPTOR,HCN1,RPS6KB1,RYR1,PRKAR2B,CD36,DMTN,RAB8A,JAK2,GSK3A,ITPR2,GABRB1,PENK,IGFBP1,GRB14,HCN2,PRKCI,AGTR1,AQP1,NSMCE3,RANGAP1,MB21D1,PRKAR1B,PTPRE,SMAD3,ABL1,NCBP1,ATF4,RAP1B,SOGA1,PDK4,CPS1,JUP,PXN,APPL1,HSP90B1,CACNA1S,MBD5,AGO3,PPAT,CAMK2A,PID1,BAIAP2,PDE4D,KCNQ1
GO:0000226	microtubule cytoskeleton organization	5.07713910332185e-15	450	CTNNB1,CHD4,RGPD4,MAP1A,ASPM,BRCA2,ATRX,DYNC1H1,ROCK2,NCOR1,PCNT,TPR,RANBP2,PCM1,ESPL1,CAMSAP3,SLAIN2,NAV1,NIN,PPP2R1A,CEP135,DCTN1,RHOA,CCDC88C,MAP1B,HTT,SPICE1,KIF18A,FMN2,SYNE2,NUP62,RAC1,PKD2,SPIRE1,DNAAF5,HAUS8,TUBGCP6,CEP250,CENPJ,SLK,PHLDB2,BRCA1,MET,DNAH5,CEP72,MID1,KIAA0753,RANBP9,CUL9,ATXN7,TUBB8,KATNA1,GCC2,MYBL2,TRIM46,TUBB4A,BCAS3,KIF4B,CKAP5,EYA1,KIF18B,SENP6,CLIP1,ARHGEF2,SBDS,TACC3,CCDC88B,STIL,TTK,APC2,CEP192,ATAT1,HOOK1,CHD3,IQCG,XRCC3,SPC25,SMC1A,DVL1,GOLGA2,APC,CDK5RAP2,FER,NEFH,KIF3B,SPAG1,SEPT1,RCC1,KIF23,NEFL,MYH9,PRKCZ,CEP57,MAP4,CEP350,FIGNL1,BRSK1,PDCD6IP,KIF2B,MELK,NEK6,DNAH1,RSPH4A,INPP5J,GEN1,ABL1,BICD2,CEP68,TUBG1,CRMP1,HAUS7,VPS4B,EPHA3,HYDIN,HAUS5,MAP7D3,CKAP2,HSPA1B,CLTC,KIFC1,MECP2,WDR62,CHEK2,TRPV4,MZT1,MAP6,NUSAP1,KIF20A,DYNC1LI1,CCP110,CHMP4C,NDC80,KATNAL2,TTL,RASSF1,CEP63,CEP131,MAP1S,CHORDC1,TUBE1,PRC1,CEP85,RAE1,BBS4,CENPA,USP33,SPRY2,HSPA1A,HDAC6,DNAAF1,NUBP1,CFAP74,NDEL1,INO80,TUBGCP5,STMND1,EML1,MAPRE1,KIF24,E2F4,HDAC3,CNTROB,MARK1,TBCD,CLASP2,DYNLT1,TUBGCP2,DNAAF2,MLH1,CCSER2,MAP7D1,RANBP3,ZNF207,RASSF7,CHEK1,CLASP1,HAUS3,PLK4
REAC:1640170	Cell Cycle	5.50962602017396e-15	627	TP53,ATM,CCND1,CENPF,ANAPC1,EP300,BRCA2,DYNC1H1,POLA1,SMC2,PCNT,TPR,AKT1,SYNE1,RANBP2,PCM1,ATR,RSF1,ESPL1,PHF8,RAD50,AHCTF1,PPP2R1A,CEP135,CUL1,ALMS1,DCTN1,NCAPD2,MCM4,MDC1,NUP210,KIF18A,NUP160,CDK4,SYNE2,NUP133,SMC3,NUP62,HAUS8,ESCO2,TUBGCP6,RAD51C,CEP250,EXO1,CENPJ,PPP2R1B,BRCA1,ESCO1,RPA1,HIST1H3C,CEP290,CEP72,HMMR,NUP88,NUP214,RAD51,KAT5,NCAPD3,RB1,SMC1B,NUP85,MYC,MYBL2,SMARCA5,TOP2A,CNTRL,ANAPC7,TUBB4A,PPP2R5D,TP53BP1,RFC1,PSME4,CKAP5,ATRIP,CDT1,BLM,CLIP1,CENPC,H3F3A,NCAPG2,PSMD2,PDS5A,NEDD1,CENPT,NUP205,CEP192,PSMA5,NIPBL,MCM2,PSMB4,POLD1,PRKACA,BUB1,SPC25,SMC1A,GOLGA2,E2F5,PHF20,CDK5RAP2,SMC4,CENPE,BRIP1,PIAS4,KIF23,ANAPC5,RFC2,CEP57,TYMS,RCC2,NCAPH2,HIST1H2AJ,BUB1B,YWHAZ,PPP1CC,NUP107,TOPBP1,RAB1B,PPP2CA,MAD1L1,WRN,WAPL,ANKLE2,ODF2,CCND2,SKP2,PRKAR2B,RAB8A,JAK2,KIF2B,RPS27A,PPP2R5E,NEK6,E2F1,DHFR,PPP2R5C,OPTN,RANGAP1,CDC25A,ABL1,RAD21,PSMA2,TUBG1,HAUS7,BARD1,GORASP1,POLE,HAUS5,MCM10,PSMD13,POLE3,CDK11B,ORC4,BRCC3,LIG1,PSMD1,PSMC2,CHEK2,MZT1,KIF20A,CCP110,NDC80,SUMO1,PSMD12,RBL2,CSNK2A2,LMNB1,MIS18A,CEP63,CENPH,CEP131,INCENP,LCMT1,CDC25B,NEK9,HIST1H2AD,SYCP2,RAE1,HIST1H3H,ZWILCH,CDC45,CENPA,STAG1,BUB3,NDEL1,PPP2CB,HIST1H2AB,TUBGCP5,PSMA1,MAPRE1,PPP1R12B,CENPI,E2F4,RRM2,CCND3,ACTR1A,MASTL,HIST1H4B,CLASP2,CDK11A,PSME1,NCAPG,TUBGCP2,PSMB2,POLE2,MLH1,HIST1H3B,PSMC4,UBA52,NUP50,AKT2,ANAPC10,FEN1,CSNK2A1,CDC26,NUP153,NUP93,H2AFX,RAD17,NBN,CHEK1,TFDP1,PSME2,PDS5B,PSMD6,CLASP1,HAUS3,PLK4,ERCC6L,OFD1
GO:0000902	cell morphogenesis	9.78923238313505e-15	925	CTNNB1,BRAF,PTEN,NRAS,KIT,SPTAN1,KIF14,EP300,CAMSAP1,HRAS,PIK3CA,GOLGA4,GRB10,NOTCH1,PIK3CB,EGFR,NES,KRAS,PIK3R1,ERBB2,SPTBN1,ZMYM2,MYH14,SPTA1,KIDINS220,SMAD4,FGD1,SPTBN2,WDR1,RHOA,FRYL,MAP1B,PARD3,STRIP2,DOCK1,LRP4,ALS2,PLXNB2,RDX,CUX1,IRS2,RAC1,MED1,TOP2B,RAPGEF2,PTPN11,BRWD1,LATS1,FRY,ULK1,NYAP2,LAMB1,EPB41L3,DNM2,GAB1,DDR1,FARP1,VASP,FGD3,MAP2K1,KIAA1217,SHANK3,ASXL1,SEMA6A,DICER1,MET,MSN,ZMYM3,SIPA1L1,PHIP,SOS1,SPTB,TNN,ATP7A,IQGAP1,SCRIB,RHOQ,BRSK2,CTNND2,HCK,MYH10,FN1,BCL11A,CDC42EP3,UNK,DOCK10,SSH3,TIAM1,SSH1,RANBP9,PLXND1,EEF2K,RB1,FLNB,FZD7,RAPH1,STK11,OPA1,FERMT2,TRIM46,ITGA4,CELSR3,VIL1,HEG1,MSX1,RREB1,DOCK5,SEC24B,SH3KBP1,SHROOM3,CSNK1G3,CUL3,ITGAV,PLOD3,ARHGEF2,KNDC1,TBCCD1,SOX6,KDR,PAK3,CHRNA3,TUBB3,ARAP3,RAP1GAP,SLC1A3,SIPA1L3,ROBO1,EPHA7,NFATC4,PLCG1,PTK2B,CACNA1A,KIF20B,ARHGAP44,PRPF40A,TBR1,DVL1,LARP4,DAPK3,GFRA1,DMD,NEDD4L,FER,NEFH,CDC42EP1,PTPRZ1,NEFL,MYH9,ITGB1,TRPC6,PRKCZ,XK,PDZD8,PREX1,OPHN1,RCC2,DNM1L,ACTN1,RTN4,FMNL1,BMPR2,CTTN,SYT2,ZMYM4,NBEAL2,SRF,BRSK1,MEF2A,TWF2,DOK4,ADNP,CAPRIN2,FGG,EPS8,WDR36,ITGB7,GATA1,LIMK1,STK25,SGK1,SHROOM1,STK4,CSF1R,ITSN2,DMTN,RAB8A,NTN1,ROCK1,ITGB3,GRHL2,PLEKHO1,KIF5B,CYFIP2,KEL,LATS2,KIF5A,ADARB1,ABL1,FGD4,ITGA1,NRP1,FRMD6,CRMP1,SEMA3B,LHX3,ADGRB1,BCL6,GORASP1,LLGL1,F2,CAPRIN1,COBL,DOK2,NCAM1,GDI1,TACSTD2,CAMK2A,BAIAP2,L1CAM,BCL9L,CPNE5,SNX2,LRFN2,DOK1,DOK6,MAP6,ECT2,CRYGB,GAS2,PPP3CA,GPM6A,SCFD1,ARL13B,TRPV2,CYFIP1,ITPKA,CLU,TTL,NEK3,NGFR,WDR19,SLIT1,DKK1,MICALL2,HES1,TNFRSF8,CCL11,ZEB2,ISL2,DBNL,PSEN1,SPG11,MAP1S,B3GNT2,EPB41,CHRNA7
GO:0007017	microtubule-based process	2.12299053834763e-14	651	CTNNB1,CHD4,RGPD4,MAP1A,KIF14,ASPM,BRCA2,ATRX,DYNC1H1,ROCK2,NCOR1,PCNT,KIF26A,TPR,RANBP2,PCM1,ERBB2,ESPL1,KIF1A,DNAH6,CAMSAP3,SLAIN2,NAV1,NIN,PPP2R1A,CEP135,DCTN1,RHOA,CCDC88C,ARHGAP21,MAP1B,HTT,SPICE1,KIF18A,FMN2,SYNE2,KIF7,IFT140,NUP62,LRPPRC,RAC1,PKD2,SPIRE1,DNAAF5,HAUS8,TUBGCP6,CEP250,CENPJ,SLK,PHLDB2,DST,BRCA1,KIF21A,MET,KIFC3,DNAH5,IFT122,CEP72,KIF13A,IFT81,TTC30B,MID1,DLGAP5,KIAA0753,RANBP9,CUL9,ATXN7,TUBB8,TRAK1,KLC3,KATNA1,GCC2,OPA1,KIF1C,MYBL2,TRIM46,TUBB4A,BCAS3,KIF4B,CKAP5,EYA1,KIF18B,SENP6,CLIP1,ARHGEF2,EML4,SBDS,TACC3,TUBB3,CCDC88B,AP2B1,STIL,TTK,APC2,CEP192,ATAT1,KIF20B,HOOK1,TUBB2A,CHD3,DNAH2,IQCG,XRCC3,SPC25,SMC1A,DVL1,GOLGA2,STK36,WDR60,APC,CDK5RAP2,FER,ACTR3,NEFH,CENPE,KIF3B,SPAG1,DYNC1I1,SEPT1,RCC1,KIF23,NEFL,MYH9,PRKCZ,APBA1,CEP57,IFT88,KLC2,MAP4,CEP350,FIGNL1,BRSK1,PDCD6IP,KIF2B,MELK,NEK6,KIF5B,DNAH1,RSPH4A,KIF5A,DNAH9,INPP5J,GEN1,ABL1,BICD2,KIF27,CEP68,TUBG1,CRMP1,HAUS7,VPS4B,EPHA3,HYDIN,HAUS5,MAP7D3,CKAP2,HSPA1B,CLTC,KIFC1,MECP2,WDR62,CHEK2,TRPV4,MZT1,MAP6,NUSAP1,KIF20A,DYNC1LI1,CCP110,CHMP4C,NDC80,KATNAL2,BLOC1S4,AP3B2,TTL,WDR19,RASSF1,CEP63,CEP131,SPG11,MAP1S,DNAH3,CHORDC1,TUBE1,PRC1,TUBD1,AP3M2,MEMO1,CEP85,RAE1,BBS4,KIF21B,CENPA,USP33,SPRY2,HSPA1A,HDAC6,DNAAF1,NUBP1,ARL3,CFAP74,NDEL1,INO80,TUBGCP5,STMND1,EML1,MAPRE1,KIF24,E2F4,HDAC3,CNTROB,VBP1,MARK1,TBCD,CLASP2,DYNLT1,TUBGCP2,AP3B1,DNAAF2,FYCO1,MLH1,CCSER2,MAP7D1,KIF5C,RANBP3,TRIP11,ZNF207,RASSF7,CHEK1,SH3GL2,CLASP1,HAUS3,PLK4,OFD1
