term.id	term.name	adjusted.p.val	term.size	overlap
GO:1903047	mitotic cell cycle process	7.78410718011682e-28	799	ATM,CENPF,TTK,ANAPC1,SMC2,AKT1,POLA1,MKI67,DCTN1,BRCA2,SMARCA4,PPP2R1A,CUL1,RGPD4,RCC2,NCAPD2,CDK4,PHF8,DYNC1H1,NCAPD3,RDX,SPTBN1,AKAP8L,MYBL2,RANBP2,TOP2B,NIPBL,SPICE1,EGFR,KIF18A,RINT1,ERCC2,CEP57L1,CDK5RAP2,HTT,CENPE,CHAMP1,SLF1,CENPC,HMMR,CACUL1,ATRX,SBDS,HRAS,NBN,CASP2,INSR,MYH10,CUL9,PCM1,NUMA1,NUP160,NUP133,UBE2S,CEP250,BLM,PIAS1,CENPJ,ANAPC7,TUBB4A,RAD51C,NUP210,KIF18B,CLTC,ARHGEF2,ATAD5,HAUS8,KIF4B,BUB1,PSMD2,PDS5A,NUP88,ODF2,CD28,KIF14,YWHAE,MCM4,FLNA,EIF4EBP1,NUP205,CDT1,UBC,CTDP1,ZFP36L2,MASTL,RPA1,CUL2,SMC1A,GOLGA2,CHMP2B,CEP135,RAD21,CEP72,BUB1B,AURKA,KIF20A,ESPL1,NUP50,CEP57,TYMS,ORC1,NUP85,DNM2,SMC3,TUBA1A,MCM10,RPTOR,BRCA1,CDC73,NPAT,EIF4E,CDC7,ANKRD17,NDC80,E2F1,DHFR,RHOA,TTN,DCTN2,DIS3L2,GEN1,POLE2,CDC25A,PSMA4,TUBG1,HAUS7,PPP6C,POLE,NPM1,PSMD13,HAUS5,KIFC1,CEP131,ORC4,PLRG1,TP53,PKMYT1,GSPT1,MZT1,MCM2,LMNA,RAD17,PSME4,VPS4B
REAC:1640170	Cell Cycle	7.04992474513389e-27	627	ATM,CENPF,ANAPC1,SMC2,RAD50,AKT1,POLA1,DCTN1,BRCA2,PPP2R1A,CUL1,RCC2,NCAPD2,CDK4,PHF8,DYNC1H1,NCAPD3,ATR,SMC1B,PPP2R5D,MYBL2,RANBP2,NIPBL,KIF18A,LMNB1,CDK5RAP2,CENPE,CENPC,HMMR,ALMS1,ESCO2,NBN,PCM1,NUMA1,KAT5,NUP160,NUP133,CEP250,BLM,CENPJ,ANAPC7,NUDC,TUBB4A,RAD51C,NUP210,NCAPG2,ATRIP,HAUS8,BUB1,PSMD2,HIST1H4K,PDS5A,NUP88,SMARCA5,ODF2,YWHAE,CENPI,MCM4,RFC1,HDAC1,ERCC6L,NUP205,CDT1,UBC,AHCTF1,MASTL,SYNE2,RPA1,HIST1H2BM,SMC1A,GINS4,GOLGA2,CEP135,RAD21,CEP72,BUB1B,AURKA,PIAS4,KIF20A,ESPL1,NUP50,RFC2,CEP57,TYMS,ORC1,HIST2H2AC,NUP85,SMC3,HIST1H3C,TUBA1A,MCM10,UBE2V2,BRCA1,CDK11B,WRN,CDC7,HIST1H2BB,HIST1H2BK,NDC80,E2F1,DHFR,RANGAP1,DCTN2,POLE2,CDC25A,PSMA4,TUBG1,HAUS7,EXO1,POLE,NPM1,PSMD13,HAUS5,CEP131,ORC4,TP53,PKMYT1,MIS18BP1,MZT1,MCM2,LMNA,RAD17,PSME4,HIST1H4L
GO:0000278	mitotic cell cycle	1.58029768299799e-26	916	ATM,CENPF,TTK,ANAPC1,SMC2,CTNNB1,AKT1,POLA1,MKI67,DCTN1,BRCA2,SMARCA4,PPP2R1A,CUL1,RGPD4,RCC2,NCAPD2,STAT5B,CDK4,PHF8,DYNC1H1,NCAPD3,RDX,SPTBN1,AKAP8L,MYBL2,CLTCL1,RANBP2,TOP2B,NIPBL,RRM1,SPICE1,EGFR,KIF18A,RINT1,ERCC2,CEP57L1,CDK5RAP2,HTT,CENPE,CHAMP1,SLF1,CENPC,HMMR,CACUL1,ATRX,SBDS,HRAS,NBN,CASP2,INSR,MYH10,CUL9,PCM1,NUMA1,NUP160,NUP133,UBE2S,CEP250,BLM,PIAS1,CENPJ,ANAPC7,TUBB4A,RAD51C,NUP210,KIF18B,CLTC,ARHGEF2,ATAD5,HAUS8,KIF4B,BUB1,PSMD2,PDS5A,NUP88,ODF2,CD28,KIF14,YWHAE,MCM4,FLNA,EIF4EBP1,NUP205,CDT1,UBC,CTDP1,ZFP36L2,MASTL,RPA1,CUL2,SMC1A,PNPT1,GOLGA2,CHMP2B,CEP135,RAD21,CEP72,AATF,BUB1B,AURKA,KIF20A,ESPL1,NUP50,CEP57,TYMS,ORC1,NUP85,DNM2,SMC3,TUBA1A,MCM10,RPTOR,BRCA1,CDC73,NPAT,EIF4E,GBF1,CDC7,ANKRD17,NDC80,E2F1,DHFR,RHOA,TTN,DCTN2,DIS3L2,GEN1,POLE2,CDC25A,NEK4,PSMA4,TUBG1,HAUS7,PPP6C,NLE1,POLE,NPM1,PSMD13,HAUS5,KIFC1,CEP131,ORC4,ASNS,PLRG1,TP53,PKMYT1,GSPT1,MZT1,MCM2,LMNA,RAD17,PSME4,VPS4B
GO:0006259	DNA metabolic process	1.63533305485333e-22	987	ATM,CENPF,PIK3CA,RAD50,CTNNB1,AKT1,ZNF91,POLA1,POLR2A,MKI67,BRCA2,POLR2B,PPP2R1A,TOP1,ZNF93,NVL,ATR,TRIP12,PMS1,SMC6,TOP2B,STAT6,RRM1,EXOSC10,UBR5,EGFR,MYBBP1A,ERCC2,TDRD9,TFIP11,TFRC,USP1,SLF1,TNKS2,ATRX,SETX,KPNA2,ESCO2,HRAS,DNMT1,NBN,INSR,MTA2,SETD2,KAT5,SMARCA1,BLM,RAD51C,HMGN1,SMG1,ATRIP,ATAD5,BAZ1B,HIST1H4K,PDS5A,SMARCA5,SMARCAD1,CD28,MUM1,MCM4,RFC1,HDAC1,XRN1,S100A11,CDT1,UBC,ASCC3,ERCC4,SP100,KMT2A,TOP3B,LIG3,RPA1,SMC1A,GINS4,ENDOG,RAD21,XRN2,NF2,BAZ1A,SUPT6H,PIAS4,BCL11B,THOC1,DCP2,RFC2,POLM,TYMS,ORC1,ERCC6,SMC3,XAB2,MBD1,MCM10,RBBP6,EXO5,FIGNL1,UBE2V2,BRCA1,SMARCAL1,WRN,RECQL,CDC7,ANKRD17,FAM111A,TIMELESS,POLK,MBD4,POLR2J,FANCM,GTF2H2C,MAP2K4,NSMCE3,KPNA1,ERCC5,GEN1,POLE2,DNTT,CDC25A,NPLOC4,MSH6,EXO1,POLE,CHD1L,NPM1,KLHL15,GNL3L,CHAF1B,COPS5,TEFM,HUWE1,ORC4,POLR2C,DDB2,FANCA,TP53,XRCC5,PARP1,LRWD1,SUPT16H,PTMS,DTL,FAM129B,POLH,CINP,MCM2,RAD17,NONO,KIAA2022,PSME4,HIST1H4L,PARP2,UHRF2,EXOSC5,DNMT3A,CCT7
REAC:69278	Cell Cycle, Mitotic	1.9492563672959e-22	519	CENPF,ANAPC1,SMC2,AKT1,POLA1,DCTN1,PPP2R1A,CUL1,RCC2,NCAPD2,CDK4,PHF8,DYNC1H1,NCAPD3,PPP2R5D,MYBL2,RANBP2,NIPBL,KIF18A,LMNB1,CDK5RAP2,CENPE,CENPC,HMMR,ALMS1,ESCO2,PCM1,NUMA1,NUP160,NUP133,CEP250,CENPJ,ANAPC7,NUDC,TUBB4A,NUP210,NCAPG2,HAUS8,BUB1,PSMD2,HIST1H4K,PDS5A,NUP88,ODF2,YWHAE,CENPI,MCM4,RFC1,HDAC1,ERCC6L,NUP205,CDT1,UBC,AHCTF1,MASTL,RPA1,HIST1H2BM,SMC1A,GINS4,GOLGA2,CEP135,RAD21,CEP72,BUB1B,AURKA,KIF20A,ESPL1,NUP50,RFC2,CEP57,TYMS,ORC1,HIST2H2AC,NUP85,SMC3,HIST1H3C,TUBA1A,MCM10,CDK11B,CDC7,HIST1H2BB,HIST1H2BK,NDC80,E2F1,DHFR,RANGAP1,DCTN2,POLE2,CDC25A,PSMA4,TUBG1,HAUS7,POLE,PSMD13,HAUS5,CEP131,ORC4,TP53,PKMYT1,MZT1,MCM2,LMNA,PSME4,HIST1H4L
GO:0007059	chromosome segregation	5.48932241357837e-17	333	ATM,CENPF,TTK,SMC2,CTNNB1,MKI67,PPP2R1A,RCC2,NCAPD2,TOP1,NCAPD3,SMC1B,AKAP8L,SMC6,RANBP2,TOP2B,NIPBL,SPICE1,KIF18A,ERCC2,CEP57L1,CDK5RAP2,CENPE,CHAMP1,SEPT1,SLF1,CENPC,ATRX,ESCO2,NUMA1,NUP160,NUP133,NUDC,RAD51C,KIF18B,KIF4B,BUB1,PDS5A,SMARCAD1,KIF14,CENPI,ERCC6L,CDT1,AHCTF1,ERCC4,TOP3B,SMC1A,CHMP2B,RAD21,BUB1B
GO:0044772	mitotic cell cycle phase transition	1.77886595012934e-16	538	ATM,CENPF,TTK,ANAPC1,AKT1,POLA1,DCTN1,SMARCA4,PPP2R1A,CUL1,RGPD4,RCC2,CDK4,PHF8,DYNC1H1,RDX,RANBP2,EGFR,RINT1,ERCC2,CDK5RAP2,CENPE,HMMR,CACUL1,NBN,CASP2,PCM1,UBE2S,CEP250,BLM,PIAS1,CENPJ,ANAPC7,TUBB4A,RAD51C,ATAD5,HAUS8,BUB1,PSMD2,ODF2,KIF14,YWHAE,MCM4,EIF4EBP1,CDT1,UBC,CTDP1,ZFP36L2,MASTL,RPA1,CUL2,CEP135,RAD21,CEP72,BUB1B,AURKA,ESPL1,CEP57,TYMS,ORC1,DNM2,TUBA1A,MCM10,RPTOR,BRCA1,CDC73,NPAT,EIF4E,CDC7,ANKRD17,NDC80,E2F1,DHFR,DCTN2,GEN1,POLE2,CDC25A,PSMA4,TUBG1,HAUS7,PPP6C,POLE,NPM1,PSMD13,HAUS5,CEP131,ORC4,PLRG1,TP53,PKMYT1,GSPT1,MCM2,RAD17,PSME4,VPS4B
GO:0000819	sister chromatid segregation	5.72792255107714e-16	219	ATM,CENPF,TTK,SMC2,CTNNB1,PPP2R1A,RCC2,NCAPD2,NCAPD3,SMC1B,AKAP8L,RANBP2,TOP2B,NIPBL,KIF18A,CEP57L1,CENPE,CHAMP1,SLF1,CENPC,ATRX,NUMA1,NUP160,NUP133,NUDC,RAD51C,KIF18B,KIF4B,BUB1,PDS5A,KIF14,CENPI,ERCC6L,CDT1,AHCTF1,SMC1A,CHMP2B,RAD21,BUB1B,ESPL1,CEP57,NUP85,SMC3
GO:0044770	cell cycle phase transition	6.90152707047515e-16	567	ATM,CENPF,TTK,ANAPC1,AKT1,POLA1,DCTN1,SMARCA4,PPP2R1A,CUL1,RGPD4,RCC2,CDK4,PHF8,DYNC1H1,RDX,AKAP8L,RANBP2,EGFR,RINT1,ERCC2,CDK5RAP2,CENPE,HMMR,CACUL1,NBN,CASP2,PCM1,UBE2S,CEP250,BLM,PIAS1,CENPJ,ANAPC7,TUBB4A,RAD51C,ATAD5,HAUS8,BUB1,PSMD2,ODF2,KIF14,YWHAE,MCM4,EIF4EBP1,CDT1,UBC,CTDP1,ZFP36L2,MASTL,RPA1,CUL2,CEP135,RAD21,CEP72,BUB1B,AURKA,ESPL1,CEP57,TYMS,ORC1,DNM2,TUBA1A,MCM10,RPTOR,BRCA1,CDC73,NPAT,EIF4E,CDC7,ANKRD17,TIMELESS,NDC80,E2F1,DHFR,DCTN2,GEN1,POLE2,CDC25A,PSMA4,TUBG1,HAUS7,PPP6C,POLE,NPM1,PSMD13,HAUS5,CEP131,ORC4,PLRG1,TP53,PKMYT1,GSPT1,MCM2,RAD17,PSME4,VPS4B
GO:0006281	DNA repair	1.27319765677535e-14	527	ATM,RAD50,POLA1,POLR2A,BRCA2,POLR2B,ATR,TRIP12,PMS1,SMC6,UBR5,EGFR,ERCC2,TFIP11,USP1,SLF1,ATRX,SETX,ESCO2,NBN,SETD2,KAT5,BLM,RAD51C,HMGN1,SMG1,ATRIP,BAZ1B,HIST1H4K,PDS5A,SMARCA5,SMARCAD1,MUM1,RFC1,UBC,ASCC3,ERCC4,LIG3,RPA1,SMC1A,GINS4,RAD21,PIAS4,RFC2,POLM,ERCC6,SMC3,XAB2,EXO5,FIGNL1,UBE2V2,BRCA1,WRN,RECQL,CDC7,TIMELESS,POLK,MBD4,POLR2J,FANCM,GTF2H2C,NSMCE3,ERCC5,GEN1,POLE2,NPLOC4,MSH6,EXO1,POLE,CHD1L,NPM1,KLHL15,CHAF1B,COPS5,HUWE1,POLR2C,DDB2,FANCA,TP53,XRCC5,PARP1,SUPT16H,DTL,POLH,CINP,RAD17,NONO,KIAA2022,PSME4,HIST1H4L,PARP2
