term.id	term.name	adjusted.p.val	term.size	overlap
GO:0070268	cornification	0.000235968302539463	112	KRT17,KRT6A,KRT12,KRT16,KRT2,KRT10
GO:0031648	protein destabilization	0.000429367050904158	51	CREBBP,CDC73,EP300,SNCA,CUL3
REAC:R-HSA-6809371	Formation of the cornified envelope	0.000525508615007018	128	KRT17,KRT6A,KRT12,KRT16,KRT2,KRT10
GO:0043588	skin development	0.00253142050326639	420	KRT17,KRT6A,KRT12,KRT16,KRT2,SMAD4,BCL11B,KRT10
GO:0030216	keratinocyte differentiation	0.00427634764897912	301	KRT17,KRT6A,KRT12,KRT16,KRT2,BCL11B,KRT10
GO:0008544	epidermis development	0.00623956698158681	473	KRT17,KRT6A,KRT12,KRT16,KRT2,SMAD4,BCL11B,KRT10
REAC:R-HSA-5663202	Diseases of signal transduction	0.00772062073701696	361	PTEN,PTPN11,CREBBP,LMNA,SMAD4,EP300,ACTB,CALM1
GO:0006091	generation of precursor metabolites and energy	0.00795447271552416	544	MSH2,NDUFB3,IDH2,PGK1,EP300,SNCA,GPD2,CALM1,ACO2,SDHB
GO:0006475	internal protein amino acid acetylation	0.00804005286926335	166	CREBBP,MAPT,SMAD4,EP300,SNCA,ACTL6A
GO:0031647	regulation of protein stability	0.00929675309823261	284	PTEN,CREBBP,CDC73,LMNA,EP300,SNCA,CUL3
REAC:R-HSA-6805567	Keratinization	0.0112479299592782	215	KRT17,KRT6A,KRT12,KRT16,KRT2,KRT10
GO:0009913	epidermal cell differentiation	0.0141983267220876	360	KRT17,KRT6A,KRT12,KRT16,KRT2,BCL11B,KRT10
GO:0031424	keratinization	0.0142815763259015	224	KRT17,KRT6A,KRT12,KRT16,KRT2,KRT10
GO:0051546	keratinocyte migration	0.0218132540709585	19	PTEN,KRT16,KRT2
GO:0006473	protein acetylation	0.0259618177355346	203	CREBBP,MAPT,SMAD4,EP300,SNCA,ACTL6A
GO:0030855	epithelial cell differentiation	0.0276759538037643	786	KRT17,KRT6A,KRT12,KRT16,KRT2,SMAD4,PGK1,BCL11B,KRT10
REAC:R-HSA-390466	Chaperonin-mediated protein folding	0.0332119996831503	95	CSNK2A1,TUBA1A,ACTB,GNB3,USP11
GO:0072350	tricarboxylic acid metabolic process	0.0368925532051617	14	GLUD1,IDH2,ACO2
GO:0044262	cellular carbohydrate metabolic process	0.0433841871953411	293	PTEN,IDH2,EP300,SNCA,GPD2,CALM1,GNB3
REAC:R-HSA-391251	Protein folding	0.0449131492570157	102	CSNK2A1,TUBA1A,ACTB,GNB3,USP11
GO:0006066	alcohol metabolic process	0.0473582814476995	375	PTEN,IDH2,SNCA,GPD2,CALM1,ACO2,GNB3,ALDH3A2
