term.id	term.name	adjusted.p.val	term.size	overlap
GO:0048729	tissue morphogenesis	2.72788147522686e-20	686	FGFR2,MYH7,PTEN,KRT17,RET,KRT6A,COL6A1,KRT16,RYR2,WT1,FLNA,TSC2,COL6A3,MYBPC3,STAT1,CASR,DSP,GJA1,KRAS,TFAP2A,LRP5,ACTA2,TGFBR1,TTN,AR,FOXC2,MET,MYO9A,VCL,ACTB,TWIST1,EGFR,FOXP1,SOX10,KLHL3,SLC9A3R1,TNNT2,ACTG2,CTNNB1,ABL1,BMPR2,NF2,PRKAR1A,ACTC1,PKP2,MYL2,RBPJ,ATP7A,STOX1,ZEB2,MYLK,SMAD4,CLTC,KDM2B,KRT71,FOXC1,BMP4,WNT3,HESX1,TPM1,ALDH1A3,MIB1,KDM5B,TGFBR2,MED12,SOX11,ACVR1,MKKS,STIL,ACVRL1,CDC42,SRC,GATA4,SMAD2,VDR,LAMA1,PAK1,GPI,ACTA1,EPHA2,TNC,PSMB8,MTOR,AP2S1,SOX9,GATA3,MESP2,PKD2
GO:0007507	heart development	4.62541040622054e-20	594	FGFR2,PTPN11,MYH7,RAF1,PTEN,LMNA,RBM20,DNM2,ATM,TP53,NF1,RYR1,RYR2,WT1,INSR,TSC2,MYBPC3,DSP,GJA1,MYH11,IFT140,ACTN2,TEK,FBN1,JPH2,ARMC4,TGFBR1,TTN,TRIP11,FOXC2,TNFRSF1A,TWIST1,EGFR,TNNT2,CTNNB1,BMPR2,ZMPSTE24,PRKAR1A,ACTC1,PKP2,MYL2,RBPJ,MAP2K1,SMAD4,RB1,NIPBL,CACNA1C,FOXC1,BMP4,YY1,TPM1,ECE1,MIB1,TGFBR2,PDGFRB,DSG2,MED12,SOX11,ACVR1,MKKS,STIL,ACVRL1,CDC42,GATA4,SIK1,SMAD2,PPARG,PAK1,RIPK1,LEMD2,MTOR,ERBB4,TH,SOX9,SCN5A,GATA3,MESP2,PKD2,EP300,MAPK1,CSRP3,DYNC2H1,BBS4,IFT122,STRA6,DNAH5
GO:0043069	negative regulation of programmed cell death	4.40648652217744e-18	948	FGFR2,BRCA1,RAF1,PTEN,LMNA,MSH2,CCND2,TP53,CBL,WT1,FLNA,STXBP1,NEFL,WFS1,GSTP1,BRAF,LRRK2,PDE3A,KRAS,MECP2,PIK3R1,TEK,TFAP2A,CDC73,MPZ,DNMT1,SETX,HTT,CRYAA,TGFBR1,MALT1,CSNK2A1,SLC25A4,AR,FOXC2,GATA1,MET,NFKBIA,TWIST1,GATA2,PHIP,EGFR,ZMYND11,FOXP1,SOX10,DSTYK,CTNNB1,ABL1,ALB,NTRK2,APOE,PRNP,ACTC1,FMN2,VHL,BAG3,MYD88,ADAR,RB1,KDM2B,FOXC1,RPS6KA3,BCL11B,BMP4,HSPA9,SNCA,CTNNA1,TRIM32,PDGFRB,ACVR1,FAS,STIL,GRIN1,GNAI3,SRC,GATA4,FLT4,KIF14,HSPB1,ATAD3A,GPI,RIPK1,LIMS2,KIT,PRKCD,SNCB,MAP4K4,MTOR,HSPD1,THOC6,MITF,GRN,SOX9,PARK7,HRAS,KANK2,LIG4,GATA3,CACNA1A,HTRA2,PINK1,KRT18,TERT,POR,IKBKB,WNT4,CASP8,SOD1,NDUFS3
GO:0060322	head development	8.86525235992128e-18	801	FGFR2,PTPN11,RAF1,PTEN,BRCA2,ATM,TP53,NF1,APP,GLUD1,FLNA,NEFL,WDR62,BRAF,LRRK2,KRAS,CDH1,MECP2,COL1A1,ARMC4,EIF2B5,AKT3,NIN,PEX5,CALM2,ACTB,GATA2,EGFR,KIF1A,CEP120,SGPL1,PSAP,CDH2,CTNNB1,RERE,ABL1,BMPR2,GRIN2A,NTRK2,NF2,DCX,DPYSL2,CSNK1D,MEN1,RBPJ,ATP7A,ZFHX3,ZEB2,BAG3,MAP2K1,ATRX,CIC,NIPBL,KDM2B,SLITRK5,MAST1,FOXC1,SHROOM4,BCL11B,BMP4,WNT3,HESX1,ALDH1A3,TGFBR2,MKKS,STIL,GRIN1,GNAI3,CDC42,SRC,KIF14,COX6B1,ASPM,PAK1,MTOR,ERBB4,TH,SOX9,SCN5A,EML1,ALK,CACNA1A,XRCC1,SMARCC2,HTRA2,EP300,MAPK1,OPHN1,EGR2,DYNC2H1,SPTBN2,GNB4,BBS4,WNT4,WNT7B,STRA6,NDUFS3,DNAH5
GO:0048589	developmental growth	1.15419286248942e-17	698	FGFR2,PTPN11,PTEN,BRCA2,DNM2,ATM,TP53,COL6A1,STAT3,APP,WT1,MAPT,INSR,COL6A3,CDKL5,GJA1,FOXL2,ERCC2,KMT2D,NIN,TGFBR1,AR,PEX5,FOXC2,SYT2,VCL,L1CAM,SOX10,LAMB2,STK11,SGPL1,PSAP,AFG3L2,CTNNB1,ABL1,BMPR2,CDK4,APOE,ZMPSTE24,DCX,DPYSL2,PRKAR1A,AGRN,RBPJ,FGFR3,ZEB2,TBL1XR1,SMAD4,ATRX,ERCC6,NIPBL,FOXC1,BMP4,YY1,WNT3,SBDS,FTO,KDM5B,TGFBR2,NEDD4L,PDGFRB,MED12,MKKS,ERCC1,STIL,POC1A,GATA4,ASPM,BMPR1B,GPD2,SMAD2,PAK1,RIPK1,TNC,MTOR,ERBB4,SOX9,GATA3,DYSF,PDE4D,HTRA2,DDR2,EP300,MAPK1,POR,SPTBN2,BBS4,SOD1,WNT7B,STRA6
GO:0060341	regulation of cellular localization	2.00119635088702e-17	823	PTPN11,PTEN,LMNA,TP53,CFTR,NF1,RYR2,DYNC1H1,MAPT,FLNA,MYBPC3,STXBP1,LRRK2,HUWE1,ACTN2,CDH1,PIK3R1,LRP5,JPH2,DKC1,HTT,CRYAA,THOC2,AR,CALM2,ACTB,AAAS,MAP2K2,GATA2,EGFR,STK11,CDT1,RAC2,TNNT2,PLA2G6,CDH2,CTNNB1,ABL1,GLUL,EIF2AK3,NF2,NUP214,PRNP,APC,CASQ2,TARDBP,MYO5A,PIK3R2,JAGN1,BAG3,MAP2K1,RB1,CLTC,DNAJC13,NIPBL,CAMK2A,CACNA1C,ARF1,ISCU,YWHAG,BMP4,PTPN23,SNCA,SH3TC2,APPL1,NEDD4L,CLIC2,MICALL2,GRIN1,CDC42,SRC,PCSK9,EMD,RAB11B,PAK1,CYLD,EPHA2,LDLRAP1,PRKCD,RAB23,MAP4K4,ERBB4,PARK7,HRAS,PDE4D,PKD2,PRKD1,HTRA2,CD36,PINK1,MAPK1,OPHN1,STXBP2,TERT,CSRP3,CCT5,MLC1,CASP8
GO:0043066	negative regulation of apoptotic process	8.14584891086345e-17	926	FGFR2,BRCA1,RAF1,PTEN,LMNA,MSH2,CCND2,TP53,CBL,WT1,FLNA,STXBP1,NEFL,WFS1,GSTP1,BRAF,LRRK2,PDE3A,KRAS,MECP2,PIK3R1,TEK,TFAP2A,CDC73,MPZ,DNMT1,SETX,HTT,CRYAA,TGFBR1,MALT1,CSNK2A1,AR,FOXC2,GATA1,NFKBIA,TWIST1,GATA2,PHIP,EGFR,ZMYND11,FOXP1,SOX10,DSTYK,CTNNB1,ABL1,ALB,NTRK2,APOE,PRNP,ACTC1,FMN2,VHL,BAG3,MYD88,ADAR,RB1,KDM2B,FOXC1,RPS6KA3,BCL11B,BMP4,HSPA9,SNCA,CTNNA1,TRIM32,PDGFRB,ACVR1,FAS,STIL,GRIN1,GNAI3,SRC,GATA4,FLT4,KIF14,HSPB1,ATAD3A,GPI,RIPK1,LIMS2,PRKCD,SNCB,MAP4K4,MTOR,HSPD1,THOC6,MITF,GRN,SOX9,PARK7,HRAS,LIG4,GATA3,CACNA1A,HTRA2,PINK1,KRT18,TERT,POR,IKBKB,WNT4,CASP8,SOD1,NDUFS3
GO:1901699	cellular response to nitrogen compound	8.22630695716974e-16	727	BRCA1,PTPN11,PTEN,DNM2,TP53,GNAO1,ATP1A3,COL6A1,CFTR,GNB1,RYR1,RYR2,STAT3,APP,WT1,INSR,FLNA,TSC2,STAT1,GJB2,CASR,GJA1,BRIP1,GSTP1,LRRK2,PDE3A,ACTN2,CDH1,MTR,PIK3R1,COL1A1,FBN1
GO:0071417	cellular response to organonitrogen compound	9.56101310396627e-16	673	BRCA1,PTPN11,PTEN,DNM2,TP53,GNAO1,ATP1A3,COL6A1,CFTR,GNB1,RYR1,RYR2,STAT3,APP,WT1,INSR,FLNA,TSC2,STAT1,GJB2,CASR,GJA1,BRIP1,GSTP1,LRRK2,PDE3A,ACTN2,CDH1,PIK3R1,COL1A1,FBN1
GO:0097435	supramolecular fiber organization	2.77618035490519e-15	693	KRT17,KRT9,NF1,APP,DYNC1H1,MAPT,TRPV4,FLNA,KRT2,DSP,NEFL,MYH11,BRAF,ACTN2,MECP2,PIK3R1,COL1A1,SPTAN1,NIN,TGFBR1,TTN,FOXC2,MET,DES,KRT14,BIN1,WAS,CEP120,RAC2,TNNT2,ABL1,APOE,NF2,TUBGCP6,CSNK1D,PRKAR1A,ACTC1,APC,PKP2,CASQ2,MYL2,ACTN1,FMN2,ATP7A,SMAD4,RB1,CDKN2A,TUBB4A,CCDC88C,KRT8,ARF1,KRT71,CIT,FOXC1,SHROOM4,SPTA1,TPM1,SNCA,PDGFRB,MICALL2,SPTB,MKKS,CDC42,TPM3,SRC,INPPL1,ARPC1B,TBCD,GFAP,PAK1,SERPINH1,ACTA1,RIPK1,PRKCD,MTOR,MAD2L2,PARK7,CD36,DDR2,CSRP3,CUL3,SPTBN2,BBS4,WNT4
