term.id	term.name	adjusted.p.val	term.size	overlap
GO:0060341	regulation of cellular localization	2.73816393335368e-20	823	PTPN11,LMNA,PTEN,TP53,CFTR,DYNC1H1,MYBPC3,FLNA,RYR2,MAP2K1,MAPT,CALM2,LRRK2,ACTN2,MAP2K2,NF1,JPH2,STK11,GATA2,RB1,BAG3,PIK3R1,AAAS,GLUL,CAMK2A,RAC2,TNNT2,PLA2G6,PRKCD,CTNNB1,ABL1,HUWE1,LRP5,APC,CASQ2,YWHAG,ACTB,MYO5A,JAGN1,NUP214,TARDBP,ATP1A2,CACNA1C,EIF2AK3,BMP4,PTPN23,APPL1,NEDD4L,CLIC2,EGFR,MICALL2,GRIN1,CDC42,SRC,PCSK9,MAPK1,CRYAA,PINK1,HTRA2,EMD,ARF1,GDI1,PAK1,NF2,RDX,CLTC,ERBB4,CDT1,LDLRAP1,MAP4K4,CDH1,THOC2,HNRNPU,EPHA2,HRAS,CCT5
GO:0043069	negative regulation of programmed cell death	3.19665083351753e-19	948	FGFR2,RAF1,LMNA,PTEN,TP53,CCND2,BRCA1,CBL,TFAP2A,WT1,MECP2,GSTP1,FLNA,BRAF,NEFL,VHL,PDE3A,LRRK2,KRAS,NFKBIA,TEK,CDC73,DNMT1,GATA2,MPZ,MET,RB1,GATA1,CSNK2A1,PHIP,FOXC2,BAG3,PIK3R1,STIL,ALB,TWIST1,APOE,SLC25A4,RPS6KA3,PTRH2,ADAR,PRKCD,CTNNB1,ABL1,NTRK2,FMN2,KRT18,KDM2B,FOXC1,BMP4,ZMYND11,CTNNA1,FAS,RELA,PDGFRB,EGFR,ACVR1,OPA1,DDX3X,GRIN1,SRC,MALT1,GATA4,FLT4,KIF14,GNAI3,CRYAA,PINK1,HTRA2,SOD1,LIMS2,GPI,MAP4K4,SNCB,MTOR,RPL10,THOC6,MITF,GRN,HRAS,KANK2
GO:0048729	tissue morphogenesis	7.13493906714004e-19	686	FGFR2,MYH7,PTEN,KRT17,RET,KRT16,TFAP2A,KRT6A,WT1,TSC2,MYBPC3,FLNA,RYR2,KRAS,ACTA2,VCL,COL6A1,MET,ACTG2,FOXC2,GJA1,PRKAR1A,STIL,TWIST1,KLHL3,TNNT2,CTNNB1,ABL1,BMPR2,LRP5,MYL2,ACTB,STOX1,ZEB2,MYLK,KDM2B,KDM5B,FOXC1,TTN,KRT71,BMP4,HESX1,SMAD4,LAMA1,ALDH1A3,TGFBR2,EGFR,ACVR1,ACVRL1,CDC42,SRC,GATA4,VDR,SMAD2,PAK1,NF2,ACTA1,CLTC,TNC,DSP,GPI,MTHFD1,MTOR,TPM1,COL12A1,ACTG1,EPHA2
GO:0043066	negative regulation of apoptotic process	1.77534083146215e-18	926	FGFR2,RAF1,LMNA,PTEN,TP53,CCND2,BRCA1,CBL,TFAP2A,WT1,MECP2,GSTP1,FLNA,BRAF,NEFL,VHL,PDE3A,LRRK2,KRAS,NFKBIA,TEK,CDC73,DNMT1,GATA2,MPZ,RB1,GATA1,CSNK2A1,PHIP,FOXC2,BAG3,PIK3R1,STIL,ALB,TWIST1,APOE,RPS6KA3,PTRH2,ADAR,PRKCD,CTNNB1,ABL1,NTRK2,FMN2,KRT18,KDM2B,FOXC1,BMP4,ZMYND11,CTNNA1,FAS,RELA,PDGFRB,EGFR,ACVR1,OPA1,DDX3X,GRIN1,SRC,MALT1,GATA4,FLT4,KIF14,GNAI3,CRYAA,PINK1,HTRA2,SOD1,LIMS2,GPI,MAP4K4,SNCB,MTOR,RPL10,THOC6,MITF,GRN,HRAS
GO:0007507	heart development	8.00670919165185e-18	594	FGFR2,PTPN11,RAF1,MYH7,LMNA,PTEN,RBM20,TP53,DNM2,RYR1,WT1,TSC2,MYBPC3,RYR2,MAP2K1,ACTN2,NF1,TEK,JPH2,RB1,TRIP11,YY1,FOXC2,GJA1,PRKAR1A,STIL,TWIST1,TNNT2,CTNNB1,BMPR2,IFT140,MYL2,CACNA1C,DSG2,FOXC1,TTN,BMP4,SMAD4,ATM,ECE1,TGFBR2,PDGFRB,EGFR,ACVR1,ACVRL1,CDC42,MYH11,GATA4,SIK1,MAPK1,SMAD2,PPARG,PAK1,ERBB4,DSP,MTHFD1,HNRNPU,MTOR,TPM1,TH
GO:0000904	cell morphogenesis involved in differentiation	1.23178635041964e-17	769	FGFR2,PTPN11,PTEN,DNM2,RET,APP,MYH9,FLNA,CDKL5,BRAF,SPTAN1,NEFL,MAP2K1,MAPT,LRRK2,TEK,STK11,VCL,COL6A1,MET,RB1,GATA1,NIN,ACTN4,CAMK2B,PIK3R1,APOE,CAMK2A,RAC2,TUBB2B,CTNNB1,RERE,ABL1,BMPR2,DCX,DNM1L,NTRK2,DPYSL2,TRPC6,ACTB,FLNB,ZEB2,SLITRK5,AFG3L2,L1CAM,SPTA1,SMAD4,ANTXR1,LAMA1,NEDD4L,OPA1,MICALL2,SPTB,GRIN1,CDC42,SRC,KIF14,MAPK1,EGR2,UBE3A,SOD1,KIF1A,GDI1,PAK1,LIMS2
GO:0097435	supramolecular fiber organization	9.57935572235616e-17	693	KRT17,KRT9,TRPV4,DYNC1H1,APP,TPM3,MECP2,FLNA,BRAF,SPTAN1,NEFL,MAPT,ACTN2,NF1,MET,RB1,NIN,ACTN4,COL1A1,DES,FOXC2,PIK3R1,PRKAR1A,KRT14,BIN1,APOE,RAC2,KRT2,TNNT2,PRKCD,ABL1,TUBGCP6,APC,CASQ2,MYL2,FMN2,KRT8,GFAP,FOXC1,SHROOM4,TTN,TUBB4A,KRT71,SPTA1,SMAD4,PDGFRB,MICALL2,SPTB,CDC42,SRC,MYH11,VIM,INPPL1,ARF1,PAK1,NF2,ACTA1,RDX,DSP,SERPINH1,MTOR,TPM1,COL12A1,ACTG1
GO:0010035	response to inorganic substance	2.32598094228934e-16	575	PTEN,DNM2,RYR1,APP,TFAP2A,BRAF,RYR2,NEFL,MAPT,CALM2,LRRK2,FUS,CPS1,MET,COL1A1,HNRNPA1,SYT2,KRT14,ATRX,TNNT2,CDK4,PRKCD,ABL1,ABCC2,VCP,TRPC6,CASQ2,EIF2B5,CNGA3,KRT8,EIF2AK3,TTN,PYCR1,PGAM2,RELA,NEDD4L,PDGFRB,ATIC,EGFR,FGF23,HBA1,SRC,PPP2CA,MAPK1,PINK1,UBE3A,SOD1,DDX11,EEF2,GDI1,EEF1A2,ACTA1,GPI,SNCB,CDH1,HBB,TH
GO:0014706	striated muscle tissue development	2.07626456407937e-15	397	FGFR2,MYH7,LMNA,PTEN,RYR1,WT1,MYBPC3,FOXL2,RYR2,ACTN2,NF1,JPH2,RB1,YY1,FOXC2,GJA1,PRKAR1A,TWIST1,TNNT2,CTNNB1,MYL2,FLNB,HDAC4,DSG2,FOXC1,TTN,BMP4,SMAD4,TGFBR2,PDGFRB,ACVR1,CDC42,MYH11,GATA4,SIK1,MAPK1,EGR2,EMD,EEF2,PAK1,ACTA1,ERBB4,DSP,HNRNPU,MTOR,TPM1
GO:0060537	muscle tissue development	2.31674035580595e-15	416	FGFR2,MYH7,LMNA,PTEN,RYR1,WT1,MYBPC3,FOXL2,RYR2,ACTN2,NF1,JPH2,RB1,YY1,FOXC2,GJA1,PRKAR1A,TWIST1,TNNT2,CTNNB1,MYL2,FLNB,MYLK,HDAC4,DSG2,FOXC1,TTN,BMP4,SMAD4,TGFBR2,PDGFRB,ACVR1,CDC42,MYH11,GATA4,SIK1,MAPK1,EGR2,EMD,EEF2,PAK1,ACTA1,ERBB4,DSP,HNRNPU,MTOR,TPM1
