term.id	term.name	adjusted.p.val	term.size	overlap
GO:0035239	tube morphogenesis	0.00144832374310485	944	NOTCH1,COL4A2,LOX,TLR3,AREG,PODXL,EGFR,APOB,PTGS2,MYC,EFNB2,RHOA,CSF1R,NTN1
GO:0009612	response to mechanical stimulus	0.00224067310834068	215	MAP1B,TLR3,LRP11,EGFR,RAC1,PTGS2,RHOA,BMP6
GO:0032355	response to estradiol	0.0029499748262883	141	MAP1B,AREG,EGFR,APOB,PTGS2,MYC
GO:0001503	ossification	0.00398552268642303	406	NOTCH1,LOX,LTBP3,AREG,EGFR,IGFBP3,PTGS2,RHOA,BMP6,MRC2
GO:0014070	response to organic cyclic compound	0.00504033949489416	998	PAPPA,HCFC1,MAP1B,NOTCH1,LOX,TLR3,AREG,EGFR,APOB
GO:0031960	response to corticosteroid	0.00618551494515402	167	PAPPA,NOTCH1,AREG,EGFR,PTGS2,RHOA,BMP6
GO:0048729	tissue morphogenesis	0.0195151520447983	686	COL14A1,NOTCH1,AREG,PODXL,EGFR,RAC1,MYC,EFNB2,RHOA,CSF1R,NTN1
GO:0098609	cell-cell adhesion	0.0206476313014994	866	COL14A1,PODXL,EGFR,RAC1,CD276,EFNB2,RHOA,CBLN1,PPM1F,NTN1,BMP6,SELL,SPTA1
GO:0002009	morphogenesis of an epithelium	0.0223538603422314	556	NOTCH1,AREG,PODXL,EGFR,RAC1,MYC,EFNB2,RHOA,CSF1R,NTN1
GO:0060562	epithelial tube morphogenesis	0.0316648037339998	332	NOTCH1,AREG,PODXL,MYC,EFNB2,RHOA,CSF1R,NTN1
GO:2000147	positive regulation of cell motility	0.0346653699306365	584	NOTCH1,PODXL,EGFR,RAC1,PTGS2,MYC,RHOA,CSF1R,PPM1F,NTN1
GO:0071260	cellular response to mechanical stimulus	0.0407592540920352	80	TLR3,EGFR,RAC1,PTGS2,BMP6
GO:0051272	positive regulation of cellular component movement	0.0453865779234318	602	NOTCH1,PODXL,EGFR,RAC1,PTGS2,MYC,RHOA,CSF1R,PPM1F,NTN1
REAC:R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	0.0455514127332365	60	COL14A1,COL4A2,LOX
GO:0006935	chemotaxis	0.0461170517630446	649	NOTCH1,LOX,RAC1,C5,AGRN,EFNB2,RHOA,CSF1R,PPM1F,NTN1,SPTA1
GO:0042330	taxis	0.0474893448864089	651	NOTCH1,LOX,RAC1,C5,AGRN,EFNB2,RHOA,CSF1R,PPM1F,NTN1,SPTA1
