term.id	term.name	adjusted.p.val	term.size	overlap
GO:0016071	mRNA metabolic process	6.84658605318793e-22	867	AKT1,IGF2BP1,KHSRP,SAFB,U2AF1,NPM1,POLR2A,SYNCRIP,YBX3,PUS7,THRAP3,HNRNPUL1,PRDX6,ADAR,SRRT,NCL,CELF2,RBMXL1,RALY,RBM39,RBMX,KHDRBS3,SNRPD1,RPL15,SMG9,HNRNPK,RPRD2,PABPN1,SUGP1,RPL3,SNRPB,CCAR2,CDK9,AKAP8L,HNRNPR,SNRNP200,HNRNPD,RPL13A,XAB2,SNRPA,RBM42,YWHAZ,FLNA,GPKOW,ETF1,SNRNP70,RPS28,SUGP2,NSUN2,ZC3H3,ADARB1,TRA2B,SUPT5H,PSMD7,ANP32A
GO:0006397	mRNA processing	3.25032655549576e-17	523	KHSRP,SAFB,U2AF1,POLR2A,SYNCRIP,THRAP3,HNRNPUL1,PRDX6,ADAR,SRRT,NCL,CELF2,RBMXL1,RALY,RBM39,RBMX,KHDRBS3,SNRPD1,HNRNPK,RPRD2,PABPN1,SUGP1,SNRPB,CCAR2,CDK9,AKAP8L,HNRNPR,SNRNP200,HNRNPD,XAB2,SNRPA,RBM42,GPKOW,SNRNP70,SUGP2,ZC3H3,ADARB1,TRA2B,SUPT5H
GO:0006396	RNA processing	6.69654993703959e-16	941	AHNAK,KHSRP,SAFB,U2AF1,POLR2A,SYNCRIP,PUS7,THRAP3,RPP38,HNRNPUL1,PRDX6,ADAR,SRRT,NCL,CELF2,NCOR1,RBMXL1,RALY,RBM39,RBMX,KHDRBS3,SNRPD1,HNRNPK,RPRD2,PABPN1,SUGP1,SNRPB,CCAR2,CDK9,AKAP8L,WDR46,HNRNPR,SNRNP200,HNRNPD,SUV39H1,XAB2,SNRPA,RBM42,NOB1,GPKOW,SNRNP70,RPS28,SUGP2,NSUN2,ZC3H3,NOLC1,ADARB1,TRA2B,SUPT5H
REAC:R-HSA-8953854	Metabolism of RNA	1.13424353015753e-15	662	AKT1,TPR,IGF2BP1,KHSRP,U2AF1,POLR2A,PUS7,RPP38,HNRNPUL1,ADAR,SRRT,NCL,NUP210,RBMX,SNRPD1,RPL15,SMG9,HNRNPK,PABPN1,SUGP1,RPL3,SNRPB,WDR46,HNRNPR,SNRNP200,HNRNPD,RPL13A,XAB2,SNRPA,YWHAZ,NOB1,GPKOW,ETF1,SNRNP70,RPS28,NSUN2,ADARB1,TRA2B,SUPT5H,GNL3,PSMD7,ANP32A
GO:0008380	RNA splicing	1.53929861762689e-14	443	AHNAK,KHSRP,U2AF1,POLR2A,SYNCRIP,THRAP3,HNRNPUL1,PRDX6,SRRT,NCL,CELF2,RBMXL1,RALY,RBM39,RBMX,KHDRBS3,SNRPD1,HNRNPK,PABPN1,SUGP1,SNRPB,CCAR2,AKAP8L,HNRNPR,SNRNP200,HNRNPD,XAB2,SNRPA,RBM42,GPKOW,SNRNP70,SUGP2
GO:0000375	RNA splicing, via transesterification reactions	1.09989652841951e-12	357	KHSRP,U2AF1,POLR2A,SYNCRIP,THRAP3,HNRNPUL1,PRDX6,SRRT,NCL,CELF2,RBMXL1,RALY,RBMX,KHDRBS3,SNRPD1,HNRNPK,PABPN1,SUGP1,SNRPB,HNRNPR,SNRNP200,HNRNPD,XAB2,SNRPA,RBM42,GPKOW,SNRNP70
GO:1903311	regulation of mRNA metabolic process	2.71787260081091e-12	336	AKT1,IGF2BP1,KHSRP,SAFB,NPM1,SYNCRIP,YBX3,THRAP3,PRDX6,NCL,CELF2,RBMXL1,RBMX,KHDRBS3,HNRNPK,PABPN1,CDK9,HNRNPR,HNRNPD,SNRPA,RBM42,YWHAZ,SNRNP70,ZC3H3,TRA2B,SUPT5H,PSMD7,ANP32A
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	8.6884713308409e-12	354	U2AF1,POLR2A,SYNCRIP,THRAP3,HNRNPUL1,PRDX6,SRRT,NCL,CELF2,RBMXL1,RALY,RBMX,KHDRBS3,SNRPD1,HNRNPK,PABPN1,SUGP1,SNRPB,HNRNPR,SNRNP200,HNRNPD,XAB2,SNRPA,RBM42,GPKOW,SNRNP70
GO:0000398	mRNA splicing, via spliceosome	8.6884713308409e-12	354	U2AF1,POLR2A,SYNCRIP,THRAP3,HNRNPUL1,PRDX6,SRRT,NCL,CELF2,RBMXL1,RALY,RBMX,KHDRBS3,SNRPD1,HNRNPK,PABPN1,SUGP1,SNRPB,HNRNPR,SNRNP200,HNRNPD,XAB2,SNRPA,RBM42,GPKOW,SNRNP70
GO:0050684	regulation of mRNA processing	9.38534319946496e-09	148	SAFB,THRAP3,PRDX6,NCL,CELF2,RBMXL1,RBMX,KHDRBS3,HNRNPK,PABPN1,CDK9,SNRPA,RBM42,SNRNP70,ZC3H3,TRA2B,SUPT5H
REAC:R-HSA-72163	mRNA Splicing - Major Pathway	1.63204036110951e-08	178	U2AF1,POLR2A,HNRNPUL1,SRRT,RBMX,SNRPD1,HNRNPK,PABPN1,SUGP1,SNRPB,HNRNPR,SNRNP200,HNRNPD,XAB2,SNRPA,GPKOW,SNRNP70,TRA2B
REAC:R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	1.82194055494077e-08	237	TPR,U2AF1,POLR2A,HNRNPUL1,SRRT,NUP210,RBMX,SNRPD1,HNRNPK,PABPN1,SUGP1,SNRPB,HNRNPR,SNRNP200,HNRNPD,XAB2,SNRPA,GPKOW,SNRNP70
REAC:R-HSA-72172	mRNA Splicing	3.46468160941718e-08	186	U2AF1,POLR2A,HNRNPUL1,SRRT,RBMX,SNRPD1,HNRNPK,PABPN1,SUGP1,SNRPB,HNRNPR,SNRNP200,HNRNPD,XAB2,SNRPA,GPKOW,SNRNP70,TRA2B
GO:0006412	translation	2.41718603878331e-06	745	EEF1A1,AKT1,TPR,IGF2BP1,KHSRP,NPM1,SYNCRIP,YBX3,PUS7,NCL,MRPS30,CAPRIN1,RPL15,EIF2S2,EIF4EBP1,RPL3,MRPL39,TUFM,EIF4G2,HNRNPR,LSM14A,LTN1,HNRNPD,RPL13A,FARSA,ETF1,TMA7,RPS28,EIF3I,NOLC1
GO:0043043	peptide biosynthetic process	5.32713171629832e-06	770	EEF1A1,AKT1,TPR,IGF2BP1,KHSRP,NPM1,SYNCRIP,YBX3,PUS7,NCL,MRPS30,CAPRIN1,RPL15,EIF2S2,EIF4EBP1,RPL3,MRPL39,TUFM,EIF4G2,HNRNPR,LSM14A,LTN1,HNRNPD,RPL13A,FARSA,ETF1,TMA7,RPS28,EIF3I,NOLC1
GO:0043484	regulation of RNA splicing	1.00104486648662e-05	144	AHNAK,POLR2A,THRAP3,PRDX6,NCL,CELF2,RBMXL1,RBMX,KHDRBS3,HNRNPK
GO:0043488	regulation of mRNA stability	4.20194904716369e-05	181	AKT1,IGF2BP1,KHSRP,NPM1,SYNCRIP,YBX3,THRAP3
GO:0043487	regulation of RNA stability	5.88751380154414e-05	190	AKT1,IGF2BP1,KHSRP,NPM1,SYNCRIP,YBX3,THRAP3
