term.id	term.name	adjusted.p.val	term.size	overlap
GO:0030029	actin filament-based process	3.27705513568508e-28	781	BRAF,TTN,SPTAN1,MYH2,KIT,SPTBN1,XIRP1,BCR,DSP,MYH9,KRAS,MYH7,MYO18A,MYH14,MET,FLNB,NEB,FGD1,KRT8,ACTN2,ARHGEF5,SIPA1L1,RHOA,MYH6,FMN2,ACTA1,MYH8,TLN1,LATS1,HRAS,OBSCN,ROCK2,SPIRE1,SPTBN2,CGNL1,VASP,CD2AP,SPTA1,MYH4,GAB1,FARP1,ACTR3,IQGAP2,AKAP13,RAC1,SHROOM2,ARHGEF15,PDPK1,ATP1A1,ARHGEF11,SPTB,CLASP2,PHACTR4,CCDC88C,BRSK2,HCK,CDC42EP3,SSH3,SSH1,MEF2A,MYOM1,BAIAP2L1,LIMK1,SYNPO2L,ALMS1,S1PR1,CIT,DBN1,EPB41L3,PREX1,ARHGEF19,PDLIM4,SORBS1,VIL1,PHLDB2,ABL1,NCKAP1,AMOTL2,PLS3,NOTCH2,MICAL3,SHROOM3,PDE4D,TACSTD2,SH3PXD2B,MYO1C,BCAS3,SCN5A,BCAR1,MYO5A,FZD10,ARHGEF10L,FLNA,CAPG,ARHGAP44,ASAP3,ACTN1,FER,TSC1,SH3KBP1,CUL3,MINK1,SYNPO2,DAPK3,NEDD9,DMD,INF2,CAV1,NF1,MYPN,RDX,PIP5K1A,ARFGEF3,PIK3R1,CELSR1,KIF23,WDR1,CORO1C,MTOR,STMN1,MARCKS,RHOQ,OPHN1,MTSS1,CORO6,RICTOR,KCNH2,SWAP70,CDC42BPB,SPECC1L,TRPM4,PLS1,VPS4A,SRF,ANK2,SYNE2,DSG2,PPFIA1,EPS8,ADD2,MYO1E,SHROOM1,LIMCH1,AMOT,DMTN,JAK2,EHD2,AQP1,ACTG1,PPM1F,SYNPO,PDCD6IP,EPB41,AMOTL1,FGD3,TRIM32,PTGER4,CDK5,SMAD3,CDC42EP4,PRKCI,FGD4,FRMD6,EHBP1,MYH10,PLEKHH2,FHL3,BCL6,JUP,EPHA3,ALDOA,TAOK2,COBL,PDCL3,ABR,LIMK2,CLASP1,ACTR2,IQSEC3,INA,WIPF1,PRKCE,SORBS2,KCNQ1,HSP90B1,MICALL2,TRPV4,RAB13,MYO6,ACTC1,MYH11,LRP1,RGCC,TPM4,CAP1,CYFIP1,RAP2A,ITPKA,NISCH,TMOD1,ANXA1,GSN,DBNL,MYOM2,CAMK2D,NCK1,LLGL1,SRI,KCNN2,ABLIM2,PDLIM1,CTTN
GO:0030036	actin cytoskeleton organization	3.15047072174305e-26	679	BRAF,TTN,SPTAN1,KIT,SPTBN1,XIRP1,BCR,MYH9,KRAS,MYO18A,MYH14,MET,FLNB,NEB,FGD1,KRT8,ACTN2,ARHGEF5,SIPA1L1,RHOA,MYH6,FMN2,ACTA1,TLN1,LATS1,HRAS,OBSCN,ROCK2,SPIRE1,SPTBN2,CGNL1,VASP,CD2AP,SPTA1,GAB1,FARP1,ACTR3,IQGAP2,AKAP13,RAC1,SHROOM2,ARHGEF15,PDPK1,ARHGEF11,SPTB,CLASP2,PHACTR4,BRSK2,HCK,CDC42EP3,SSH3,SSH1,MEF2A,MYOM1,BAIAP2L1,LIMK1,SYNPO2L,ALMS1,S1PR1,CIT,DBN1,EPB41L3,PREX1,ARHGEF19,PDLIM4,SORBS1,VIL1,PHLDB2,ABL1,NCKAP1,AMOTL2,PLS3,NOTCH2,MICAL3,SHROOM3,TACSTD2,SH3PXD2B,MYO1C,BCAS3,BCAR1,FZD10,ARHGEF10L,FLNA,CAPG,ARHGAP44,ASAP3,ACTN1,FER,TSC1,SH3KBP1,CUL3,MINK1,SYNPO2,DAPK3,NEDD9,INF2,NF1,MYPN,RDX,PIP5K1A,ARFGEF3,PIK3R1,CELSR1,KIF23,WDR1,CORO1C,MTOR,STMN1,MARCKS,RHOQ,OPHN1,MTSS1,CORO6,RICTOR,SWAP70,CDC42BPB,SPECC1L,PLS1,VPS4A,SRF,PPFIA1,EPS8,ADD2,SHROOM1,LIMCH1,AMOT,DMTN,JAK2,EHD2,AQP1,ACTG1,PPM1F,SYNPO,PDCD6IP,EPB41,AMOTL1,FGD3,TRIM32,PTGER4,CDK5,SMAD3,CDC42EP4,PRKCI,FGD4,FRMD6,EHBP1,MYH10,PLEKHH2,FHL3,BCL6,EPHA3,ALDOA,TAOK2,COBL,PDCL3,ABR,LIMK2,CLASP1,ACTR2,IQSEC3,INA,WIPF1,PRKCE,SORBS2,HSP90B1,MICALL2,TRPV4,RAB13,ACTC1,MYH11,LRP1,RGCC,TPM4,CAP1,CYFIP1,RAP2A,ITPKA,NISCH,TMOD1,ANXA1,GSN,DBNL,MYOM2
GO:0097435	supramolecular fiber organization	2.12577302884765e-21	693	BRAF,TTN,SPTAN1,EPPK1,SPTBN1,MAP1A,CAMSAP1,XIRP1,DSP,PCM1,CAMSAP3,HSPA1A,MET,NEB,HSPA1B,KRT8,MAP1B,ACTN2,ARHGEF5,RHOA,MYH6,FMN2,ACTA1,LATS1,OBSCN,ROCK2,SPIRE1,SPTBN2,CGNL1,VASP,CD2AP,TUBGCP6,SLK,SPTA1,FOXC1,KRT20,ACTR3,IQGAP2,AKAP13,RAC1,SHROOM2,ARHGEF15,NUMA1,SPTB,CLASP2,CCDC88C,DYNC1H1,SLAIN2,ATP7A,HCK,MID1,CDC42EP3,SSH3,SSH1,MEF2A,MYOM1,BAIAP2L1,LIMK1,SYNPO2L,ALMS1,S1PR1,CIT,DBN1,DCTN1,PREX1,SORBS1,VIL1,PHLDB2,ABL1,NCKAP1,PLS3,MICAL3,SHROOM3,CLIP1,TACSTD2,SH3PXD2B,MYO1C,BCAR1,COL1A2,CCDC88B,ARHGEF10L,FLNA,CAPG,APC2,CEP192,HOOK1,ASAP3,ACTN1,FER,NIN,TSC1,SH3KBP1,CUL3,SYNPO2,DAPK3,NEDD9,APC,NF1,MYPN,RDX,DST,CRYAB,PIK3R1,HSP90AB1,WDR1,NEFL,CORO1C,MTOR,STMN1,MARCKS,RHOQ,CORO6,FKBP4,RICTOR,SWAP70,PLS1,SRF,RANBP9,TPX2,KRT2,PPFIA1,EPS8,ADD2,SHROOM1,CD36,LIMCH1,DMTN,JAK2,ACTG1,PPM1F,KIF2B
GO:0044087	regulation of cellular component biogenesis	6.74583452009472e-19	968	TP53,BRAF,SPTAN1,KIT,SPTBN1,CAMSAP1,KIF14,ATXN2L,CAMSAP3,HSPA1A,EP300,MET,RAPGEF1,HSPA1B,PARP1,TPR,MAP1B,ARHGEF5,RHOA,FMN2,NUP62,IQGAP1,RASIP1,ADGRL3,SPICE1,RAF1,LATS1,HRAS,ROCK2,HCFC1,SPIRE1,ULK1,PODXL,RAPGEF2,PTPN11,SPTBN2,DLG5,CGNL1,VASP,ATF7IP,RALB,PIKFYVE,PTEN,FXR1,SLK,SPTA1,FARP1,FNIP1,ACTR3,IQGAP2,AKAP13,RAC1,UNC13B,SLX4,ARHGEF15,HGS,MSN,NOTCH1,NUMA1,SPTB,CLASP2,DYNC1H1,SLAIN2,MAP4,ATP7A,HCK,CDC42EP3,SSH3,SSH1,HSPA2,ZMYND8,ATXN2,BAIAP2L1,LIMK1,ABCA2,SYNPO2L,ALMS1,EPS8L3,S1PR1,DBN1,DCTN1,EEF2K,PREX1,VIL1,PHLDB2,ABL1,NCKAP1,RPA1,VCP,BBC3,BRCA1,RBM14,SACS,AGRN,ESR1,CLIP1,SENP6,FXR2,TACSTD2,SH3PXD2B,MYO1C,SMC1A,BCAS3,ERCC5,KLF5,ARHGEF10L,FLNA,CAPG,ARHGAP44,ASAP3,CEP135,SYK,FER,STIL,DDB1,NIN,TSC1,SMAD6,SYNPO2,DAPK3,APC,CAV1,RDX,CRYAB,ERCC3,SIRT2,PIK3R1,CORO1C,PRRT2,PRKACA,MTOR,ABCA1,PRKCZ,STMN1,RHOQ,LRSAM1,PRKCH,FKBP4,RICTOR,SWAP70,VPS4A,SRF,VCL,SYNE2,PPFIA1,ASAP1,ADNP,EPS8,ADD2,CD36,LIMCH1,DMTN,ACTG1,PPM1F,KIAA1324,LRRC4B,RAB1B,SYNPO,PDCD6IP,SMC3
GO:0051493	regulation of cytoskeleton organization	7.54806986201881e-18	564	CTNNB1,BRAF,SPTAN1,SPTBN1,MAP1A,CAMSAP1,CAMSAP3,HSPA1A,MET,NEB,NES,HSPA1B,TPR,MAP1B,ACTN2,ARHGEF5,RHOA,FMN2,NUP62,SPICE1,LATS1,HRAS,ROCK2,SPIRE1,SPTBN2,CGNL1,VASP,CD2AP,SPTA1,ACTR3,IQGAP2,AKAP13,RAC1,ARHGEF15,NUMA1,SPTB,CLASP2,CEP131,DYNC1H1,SLAIN2,HCK,MID1,CDC42EP3,SSH3,SSH1,BAIAP2L1,LIMK1,SYNPO2L,ALMS1,S1PR1,CIT,DBN1,DCTN1,PREX1,SYDE1,ARHGEF19,VIL1,PHLDB2,ABL1,NCKAP1,NOTCH2,BRCA1,RBM14,CLIP1,SENP6,TACSTD2,SH3PXD2B,MYO1C,SMC1A,BCAS3,FZD10,ARHGEF10L,TRIM36,SKA3,FLNA,CAPG,APC2,ARHGAP44,ASAP3,FER,STIL,NIN,TSC1,XRCC3,SYNPO2,DAPK3,APC,RDX,CLTC,PIK3R1,CELSR1,WDR1,MTOR,STMN1,RHOQ,FKBP4,RICTOR,SWAP70,TPX2,PPFIA1,EPS8,MYCBP2,ADD2,LIMCH1,DMTN,ACTG1,PPM1F,SYNPO,PDCD6IP,SMC3,PTGER4,CHMP1A,CDK5,INPP5J,KIF18A,SMAD3,CDC42EP4
REAC:R-HSA-5663202	Diseases of signal transduction	6.31490212100689e-17	361	CTNNB1,BRAF,NRAS,ERBB2,KIT,NCOR1,MAP2K1,BCR,KRAS,MYO18A,EP300,EGFR,MET,MAP2K2,IRS1,POLR2B,IRS2,IQGAP1,TLN1,RAF1,HRAS,PTPN11,PTEN,FXR1,GAB1,AMER1,RAC1,STAT3,PDPK1,TBL1X,MIB1,NOTCH1,ZC3HAV1,ARAF,CAMK2A,FOXO3,CUX1,FN1,PSMA2,NCOR2,UBC,STRN,HDAC5,CDC37,TRAK1,VCP,FOXO1,NCBP1,ESR1,HDAC7,NR4A1,RDH12,BRAP,PSMD14,PLCG1,PPP2R1B,PIK3CB,PIK3R3,PSMB4,APC,SND1,NF1,KSR2,PIK3R1,MTOR,PIK3R2,RICTOR,VCL,POLR2C,PPP2CA,FGG,PSMD3,STAT5B,FGFR4,JAK2,PSMB2,ACTG1,ITGB3,SOS1,PPP2R5E,JAG2,GSK3A,SMAD3,PSMA7,CBL,GTF2F1,YWHAB,GTF2F2,KIAA1549,SMAD2,HDAC1
GO:0034329	cell junction assembly	1.19998647801133e-16	245	CTNNB1,PLEC,BCR,CAMSAP3,RAPGEF1,ACTN2,RHOA,PARD3,CTNND2,FLNC,IQGAP1,TLN1,ROCK2,RAPGEF2,DLG5,TNS1,VASP,PTEN,SLK,RAC1,PKN2,PDPK1,TRIP6,CDH2,MYO9A,CLASP2,FN1,GRHL2,ARVCF,EPB41L3,STRN,SORBS1,PHLDB2,ABL1,MPP5,HDAC7,MYO1C,BCAS3,FLNA,ACTN1,TSC1,DAPK3,PTPRK,APC,NR1H4,CAV1,DST,PIP5K1A,WDR1,CORO1C,PRKACA,OPHN1,PRKCH,LAMA3,SRF,VCL,ANK2,LIMCH1,DMTN,ACTG1,PPM1F,PDCD6IP,SMAD3,PRKCI,CDH10,JUP,EPHA3,TAOK2,CLASP1,RUNX1,PKP3,MICALL2,TRPV4,RAB13,FLCN,ARL2,LRP1,FERMT2,DSG1,FRMPD2
GO:0007264	small GTPase mediated signal transduction	1.62461351316912e-15	584	TP53,NRAS,KIF14,BCR,KRAS,MET,RAPGEF1,DNMT1,FGD1,ARHGEF5,SIPA1L1,RHOA,ARHGAP21,NUP62,IRS2,RASIP1,USP8,ARHGAP32,RAF1,ROBO1,HRAS,OBSCN,ROCK2,RAPGEF2,CGNL1,CD2AP,ARHGEF28,RALB,FARP1,AKAP13,TIAM2,RAC1,DOCK6,ARHGEF15,ARHGEF11,SH2D3C,NOTCH1,ALS2,SETDB1,ARHGEF16,DOCK1,MYO9A,PHACTR4,CCDC88C,PSD2,CDC42EP3,RRAD,DOCK10,TIAM1,LIMK1,SYNPO2L,SIPA1,EPS8L3,PREX1,SYDE1,ARHGEF19,ARHGAP29,ABL1,DNMBP,NCKAP1,NOTCH2,PRKD1,ARHGAP23,PLEKHG5,KNDC1,NUCB1,COL1A2,ITPKB,BRAP,SIPA1L3,ARHGEF10L,ARFGAP1,ARHGAP44,RASGRP4,RABL2B,TNK2,ITSN1,RASAL3,CUL3,ARAP2,P2RY8,NF1,RDX,KSR2,ARFGEF3,CELSR1,RAB27A,PLEKHG3,ABCA1,STMN1,RALGAPA2,PIK3R2,RHOQ,OPHN1,EPS8,AMOT,RAB8A,JAK2,RHEB,RAB1B,SOS1,SPRY4,AGTR1,MAPK11,GBF1,FGD3,RAPGEF5,CDC42EP4,ARHGAP36,FGD4,CBL,RAB3B,TAX1BP3,BCL6,GNA13,GARNL3,DEPDC7,RREB1,ARPP19,ABR,DOK2,RB1,IQSEC3,RAB1A,RIT1,ARFGEF2,STARD8,ARAP3,GMIP,ARHGAP31,RAB13,DOK1,FLCN
GO:0007015	actin filament organization	4.39249368663096e-15	414	BRAF,TTN,SPTAN1,SPTBN1,XIRP1,MET,NEB,ACTN2,ARHGEF5,RHOA,FMN2,ACTA1,LATS1,ROCK2,SPIRE1,SPTBN2,CGNL1,VASP,CD2AP,SPTA1,ACTR3,IQGAP2,RAC1,SHROOM2,ARHGEF15,SPTB,CLASP2,HCK,CDC42EP3,SSH3,SSH1,MYOM1,BAIAP2L1,LIMK1,SYNPO2L,ALMS1,S1PR1,CIT,DBN1,PREX1,SORBS1,VIL1,PHLDB2,ABL1,NCKAP1,PLS3,MICAL3,SHROOM3,TACSTD2,SH3PXD2B,MYO1C,BCAR1,ARHGEF10L,FLNA,CAPG,ASAP3,ACTN1,FER,TSC1,SH3KBP1,CUL3,SYNPO2,NEDD9,RDX,PIK3R1,WDR1,CORO1C,MTOR,STMN1,MARCKS,RHOQ,CORO6,RICTOR,SWAP70,PLS1,SRF,PPFIA1,EPS8,ADD2,SHROOM1,LIMCH1,DMTN,JAK2,ACTG1,PPM1F
GO:1902903	regulation of supramolecular fiber organization	6.23923589659061e-15	378	BRAF,SPTAN1,SPTBN1,MAP1A,CAMSAP1,CAMSAP3,HSPA1A,MET,HSPA1B,MAP1B,ACTN2,ARHGEF5,RHOA,FMN2,LATS1,ROCK2,SPIRE1,SPTBN2,CGNL1,VASP,SPTA1,ACTR3,IQGAP2,AKAP13,RAC1,ARHGEF15,NUMA1,SPTB,CLASP2,SLAIN2,HCK,MID1,CDC42EP3,SSH3,SSH1,BAIAP2L1,LIMK1,SYNPO2L,ALMS1,S1PR1,CIT,DBN1,DCTN1,PREX1,VIL1,PHLDB2,ABL1,NCKAP1,CLIP1,TACSTD2,SH3PXD2B,MYO1C,ARHGEF10L,FLNA,CAPG,APC2,ASAP3,FER,NIN,TSC1,SYNPO2,DAPK3,APC,RDX,CRYAB,PIK3R1,WDR1,MTOR,STMN1,FKBP4,RICTOR,SWAP70,TPX2,PPFIA1,EPS8,ADD2,LIMCH1,DMTN,ACTG1,PPM1F
